ID,ProfileID,ListID,EntryEventTypeID,LegalBasisID,Comment,Year,Month,Day,SanctionsMeasureID,SanctionsTypeID,SanctionsMeasureComment,YearFixed,MonthFixed,DayFixed
18088,18088,1550,1,1849,,2015,8,19,10006,1705,,true,true,true
18088,18088,1550,1,1849,,2015,8,19,143922,1,SDNTK,true,true,true
18089,18089,1550,1,1849,,2015,8,19,10007,1705,,true,true,true
18089,18089,1550,1,1849,,2015,8,19,143923,1,SDNTK,true,true,true
18090,18090,1550,1,1849,,2015,8,19,10008,1705,,true,true,true
18090,18090,1550,1,1849,,2015,8,19,143924,1,SDNTK,true,true,true
18091,18091,1550,1,1849,,2015,8,19,10009,1705,,true,true,true
18091,18091,1550,1,1849,,2015,8,19,143925,1,SDNTK,true,true,true
18092,18092,1550,1,1849,,2015,8,19,10010,1705,,true,true,true
18092,18092,1550,1,1849,,2015,8,19,143926,1,SDNTK,true,true,true
18093,18093,1550,1,1849,,2015,8,19,10011,1705,,true,true,true
18093,18093,1550,1,1849,,2015,8,19,143927,1,SDNTK,true,true,true
18094,18094,1550,1,1849,,2015,8,19,10012,1705,,true,true,true
18094,18094,1550,1,1849,,2015,8,19,143928,1,SDNTK,true,true,true
18095,18095,1550,1,1849,,2015,8,19,10013,1705,,true,true,true
18095,18095,1550,1,1849,,2015,8,19,143929,1,SDNTK,true,true,true
18097,18097,1550,1,1849,,2015,8,19,10015,1705,,true,true,true
18097,18097,1550,1,1849,,2015,8,19,143931,1,SDNTK,true,true,true
18107,18107,1550,1,1849,,2015,8,19,10025,1705,,true,true,true
18107,18107,1550,1,1849,,2015,8,19,143961,1,SDNTK,true,true,true
18108,18108,1550,1,1849,,2015,8,19,10026,1705,,true,true,true
18108,18108,1550,1,1849,,2015,8,19,143962,1,SDNTK,true,true,true
18127,18127,1550,1,1849,,2015,8,19,10045,1705,,true,true,true
18127,18127,1550,1,1849,,2015,8,19,143981,1,SDNTK,true,true,true
18128,18128,1550,1,1849,,2015,8,19,10046,1705,,true,true,true
18128,18128,1550,1,1849,,2015,8,19,143982,1,SDNTK,true,true,true
18129,18129,1550,1,1849,,2015,8,19,10047,1705,,true,true,true
18129,18129,1550,1,1849,,2015,8,19,143983,1,SDNTK,true,true,true
18130,18130,1550,1,1849,,2015,8,19,10048,1705,,true,true,true
18130,18130,1550,1,1849,,2015,8,19,143984,1,SDNTK,true,true,true
18131,18131,1550,1,1849,,2015,8,19,10049,1705,,true,true,true
18131,18131,1550,1,1849,,2015,8,19,143985,1,SDNTK,true,true,true
18132,18132,1550,1,1849,,2015,8,19,10050,1705,,true,true,true
18132,18132,1550,1,1849,,2015,8,19,143986,1,SDNTK,true,true,true
18133,18133,1550,1,1828,,2015,5,21,10052,1705,,true,true,true
18133,18133,1550,1,1828,,2015,5,21,143987,1,IFSR,true,true,true
18133,18133,1550,1,1828,,2015,5,21,143988,1,SDGT,true,true,true
18134,18134,1550,1,1828,,2015,5,21,10053,1705,,true,true,true
18134,18134,1550,1,1828,,2015,5,21,143989,1,IFSR,true,true,true
18134,18134,1550,1,1828,,2015,5,21,143990,1,SDGT,true,true,true
18135,18135,1550,1,1828,,2015,5,21,10054,1705,,true,true,true
18135,18135,1550,1,1828,,2015,5,21,143991,1,IFSR,true,true,true
18135,18135,1550,1,1828,,2015,5,21,143992,1,SDGT,true,true,true
18150,18150,1550,1,91414,,2015,5,21,10069,1705,,true,true,true
18150,18150,1550,1,91414,,2015,5,21,144007,1,IFSR,true,true,true
18150,18150,1550,1,91414,,2015,5,21,144008,1,SDGT,true,true,true
18150,18150,1550,1,91414,,2015,5,21,154610,1,NPWMD,true,true,true
18151,18151,1550,1,91414,,2015,5,21,10070,1705,,true,true,true
18151,18151,1550,1,91414,,2015,5,21,144014,1,IFSR,true,true,true
18151,18151,1550,1,91414,,2015,5,21,144015,1,SDGT,true,true,true
18151,18151,1550,1,91414,,2015,5,21,154609,1,NPWMD,true,true,true
18152,18152,1550,1,1828,,2015,5,21,10071,1705,,true,true,true
18152,18152,1550,1,1828,,2015,5,21,144016,1,IFSR,true,true,true
18152,18152,1550,1,1828,,2015,5,21,144017,1,SDGT,true,true,true
18152,18152,1550,1,1828,,2015,5,21,154608,1,NPWMD,true,true,true
18153,18153,1550,1,91414,,2015,5,21,10072,1705,,true,true,true
18153,18153,1550,1,91414,,2015,5,21,144018,1,IFSR,true,true,true
18153,18153,1550,1,91414,,2015,5,21,144019,1,SDGT,true,true,true
18153,18153,1550,1,91414,,2015,5,21,154606,1,NPWMD,true,true,true
18154,18154,1550,1,91414,,2015,5,21,10073,1705,,true,true,true
18154,18154,1550,1,91414,,2015,5,21,144020,1,IFSR,true,true,true
18154,18154,1550,1,91414,,2015,5,21,144021,1,SDGT,true,true,true
18154,18154,1550,1,91414,,2015,5,21,154604,1,NPWMD,true,true,true
18155,18155,1550,1,1828,,2015,5,21,10074,1705,,true,true,true
18155,18155,1550,1,1828,,2015,5,21,144022,1,IFSR,true,true,true
18155,18155,1550,1,1828,,2015,5,21,144023,1,SDGT,true,true,true
18155,18155,1550,1,1828,,2015,5,21,154591,1,NPWMD,true,true,true
18156,18156,1550,1,91414,,2015,5,21,10075,1705,,true,true,true
18156,18156,1550,1,91414,,2015,5,21,144024,1,IFSR,true,true,true
18156,18156,1550,1,91414,,2015,5,21,144025,1,SDGT,true,true,true
18156,18156,1550,1,91414,,2015,5,21,154589,1,NPWMD,true,true,true
18157,18157,1550,1,91414,,2015,5,21,10076,1705,,true,true,true
18157,18157,1550,1,91414,,2015,5,21,144026,1,IFSR,true,true,true
18157,18157,1550,1,91414,,2015,5,21,144027,1,SDGT,true,true,true
18157,18157,1550,1,91414,,2015,5,21,154585,1,NPWMD,true,true,true
18158,18158,1550,1,91414,,2015,5,21,10077,1705,,true,true,true
18158,18158,1550,1,91414,,2015,5,21,144028,1,IFSR,true,true,true
18158,18158,1550,1,91414,,2015,5,21,144029,1,SDGT,true,true,true
18158,18158,1550,1,91414,,2015,5,21,154584,1,NPWMD,true,true,true
18159,18159,1550,1,1849,,2015,8,19,10078,1705,,true,true,true
18159,18159,1550,1,1849,,2015,8,19,144030,1,SDNTK,true,true,true
18207,18207,1550,1,91251,,2015,8,3,10125,1705,,true,true,true
18207,18207,1550,1,91251,,2015,8,3,144061,1,SYRIA,true,true,true
18208,18208,1550,1,91251,,2015,8,3,10126,1705,,true,true,true
18208,18208,1550,1,91251,,2015,8,3,144062,1,SYRIA,true,true,true
18209,18209,1550,1,91251,,2015,8,3,10127,1705,,true,true,true
18209,18209,1550,1,91251,,2015,8,3,144063,1,SYRIA,true,true,true
18210,18210,1550,1,91251,,2015,8,3,10128,1705,,true,true,true
18210,18210,1550,1,91251,,2015,8,3,144064,1,SYRIA,true,true,true
18211,18211,1550,1,91251,,2015,8,3,10129,1705,,true,true,true
18211,18211,1550,1,91251,,2015,8,3,144065,1,SYRIA,true,true,true
18212,18212,1550,1,91251,,2015,8,3,10130,1705,,true,true,true
18212,18212,1550,1,91251,,2015,8,3,144066,1,SYRIA,true,true,true
18213,18213,1550,1,91251,,2015,8,3,10131,1705,,true,true,true
18213,18213,1550,1,91251,,2015,8,3,144067,1,SYRIA,true,true,true
18215,18215,1550,1,91251,,2015,8,3,10133,1705,,true,true,true
18215,18215,1550,1,91251,,2015,8,3,144069,1,SYRIA,true,true,true
18216,18216,1550,1,91251,,2015,8,3,10134,1705,,true,true,true
18216,18216,1550,1,91251,,2015,8,3,144070,1,SYRIA,true,true,true
18218,18218,1550,1,1828,,2015,6,10,10136,1705,,true,true,true
18218,18218,1550,1,1828,,2015,6,10,144073,1,SDGT,true,true,true
18219,18219,1550,1,1828,,2015,6,10,10137,1705,,true,true,true
18219,18219,1550,1,1828,,2015,6,10,144074,1,SDGT,true,true,true
18220,18220,1550,1,1828,,2015,6,10,10138,1705,,true,true,true
18220,18220,1550,1,1828,,2015,6,10,144075,1,SDGT,true,true,true
18221,18221,1550,1,1828,,2015,6,10,10139,1705,,true,true,true
18221,18221,1550,1,1828,,2015,6,10,144076,1,SDGT,true,true,true
18222,18222,1550,1,1828,,2015,6,10,10140,1705,,true,true,true
18222,18222,1550,1,1828,,2015,6,10,144077,1,SDGT,true,true,true
18223,18223,1550,1,1828,,2015,6,10,10141,1705,,true,true,true
18223,18223,1550,1,1828,,2015,6,10,144078,1,SDGT,true,true,true
18224,18224,1550,1,1828,,2015,6,10,10142,1705,,true,true,true
18224,18224,1550,1,1828,,2015,6,10,144079,1,SDGT,true,true,true
18225,18225,1550,1,91497,,2015,7,2,10143,1705,,true,true,true
18225,18225,1550,1,91497,,2015,7,2,144080,1,SOUTH SUDAN,true,true,true
18226,18226,1550,1,91497,,2015,7,2,10144,1705,,true,true,true
18226,18226,1550,1,91497,,2015,7,2,144081,1,SOUTH SUDAN,true,true,true
18247,18247,1550,1,91257,,2015,11,12,10165,1705,,true,true,true
18247,18247,1550,1,91257,,2015,11,12,144121,1,TCO,true,true,true
18249,18249,1550,1,91251,,2015,8,3,10167,1705,,true,true,true
18249,18249,1550,1,91251,,2015,8,3,144123,1,SYRIA,true,true,true
18250,18250,1550,1,91251,,2015,8,3,10168,1705,,true,true,true
18250,18250,1550,1,91251,,2015,8,3,144124,1,SYRIA,true,true,true
18268,18268,1550,1,91503,,2018,8,15,27241,1705,,true,true,true
18268,18268,1550,1,91503,,2018,8,15,27443,91505,,true,true,true
18268,18268,1550,1,91503,,2018,8,15,144142,1,UKRAINE-EO13662,true,true,true
18268,18268,1550,1,91503,,2018,8,15,162809,1,RUSSIA-EO14024,true,true,true
50018268,18268,91507,1,91503,,2015,7,30,50027241,1705,,true,true,true
50018268,18268,91507,1,91503,,2015,7,30,50027443,91505,,true,true,true
50018268,18268,91507,1,91503,,2015,7,30,50144142,1,UKRAINE-EO13662,true,true,true
50018268,18268,91507,1,91503,,2015,7,30,50162809,1,RUSSIA-EO14024,true,true,true
70018268,18268,91512,1,91503,,2015,7,30,70027241,1705,,true,true,true
70018268,18268,91512,1,91503,,2015,7,30,70027443,91505,,true,true,true
70018268,18268,91512,1,91503,,2015,7,30,70144142,1,UKRAINE-EO13662,true,true,true
70018268,18268,91512,1,91503,,2015,7,30,70162809,1,RUSSIA-EO14024,true,true,true
18272,18272,1550,1,91503,,2022,2,22,27243,1705,,true,true,true
18272,18272,1550,1,91503,,2022,2,22,27444,91505,,true,true,true
18272,18272,1550,1,91503,,2022,2,22,144146,1,UKRAINE-EO13662,true,true,true
18272,18272,1550,1,91503,,2022,2,22,162811,1,RUSSIA-EO14024,true,true,true
50018272,18272,91507,1,91503,,2015,7,30,50027243,1705,,true,true,true
50018272,18272,91507,1,91503,,2015,7,30,50027444,91505,,true,true,true
50018272,18272,91507,1,91503,,2015,7,30,50144146,1,UKRAINE-EO13662,true,true,true
50018272,18272,91507,1,91503,,2015,7,30,50162811,1,RUSSIA-EO14024,true,true,true
70018272,18272,91512,1,91503,,2015,7,30,70027243,1705,,true,true,true
70018272,18272,91512,1,91503,,2015,7,30,70027444,91505,,true,true,true
70018272,18272,91512,1,91503,,2015,7,30,70144146,1,UKRAINE-EO13662,true,true,true
70018272,18272,91512,1,91503,,2015,7,30,70162811,1,RUSSIA-EO14024,true,true,true
18273,18273,1550,1,91503,,2022,2,22,27344,1705,,true,true,true
18273,18273,1550,1,91503,,2022,2,22,27452,91505,,true,true,true
18273,18273,1550,1,91503,,2022,2,22,144147,1,UKRAINE-EO13662,true,true,true
18273,18273,1550,1,91503,,2022,2,22,162907,1,RUSSIA-EO14024,true,true,true
50018273,18273,91507,1,91503,,2015,7,30,50027344,1705,,true,true,true
50018273,18273,91507,1,91503,,2015,7,30,50027452,91505,,true,true,true
50018273,18273,91507,1,91503,,2015,7,30,50144147,1,UKRAINE-EO13662,true,true,true
50018273,18273,91507,1,91503,,2015,7,30,50162907,1,RUSSIA-EO14024,true,true,true
70018273,18273,91512,1,91503,,2015,7,30,70027344,1705,,true,true,true
70018273,18273,91512,1,91503,,2015,7,30,70027452,91505,,true,true,true
70018273,18273,91512,1,91503,,2015,7,30,70144147,1,UKRAINE-EO13662,true,true,true
70018273,18273,91512,1,91503,,2015,7,30,70162907,1,RUSSIA-EO14024,true,true,true
18281,18281,1550,1,91503,,2022,2,22,27454,91505,,true,true,true
18281,18281,1550,1,91503,,2022,2,22,27347,1705,,true,true,true
18281,18281,1550,1,91503,,2022,2,22,144155,1,UKRAINE-EO13662,true,true,true
18281,18281,1550,1,91503,,2022,2,22,162910,1,RUSSIA-EO14024,true,true,true
50018281,18281,91507,1,91503,,2015,7,30,50027454,91505,,true,true,true
50018281,18281,91507,1,91503,,2015,7,30,50027347,1705,,true,true,true
50018281,18281,91507,1,91503,,2015,7,30,50144155,1,UKRAINE-EO13662,true,true,true
50018281,18281,91507,1,91503,,2015,7,30,50162910,1,RUSSIA-EO14024,true,true,true
70018281,18281,91512,1,91503,,2015,7,30,70027454,91505,,true,true,true
70018281,18281,91512,1,91503,,2015,7,30,70027347,1705,,true,true,true
70018281,18281,91512,1,91503,,2015,7,30,70144155,1,UKRAINE-EO13662,true,true,true
70018281,18281,91512,1,91503,,2015,7,30,70162910,1,RUSSIA-EO14024,true,true,true
18286,18286,1550,1,91503,,2022,2,22,27301,1705,,true,true,true
18286,18286,1550,1,91503,,2022,2,22,27450,91505,,true,true,true
18286,18286,1550,1,91503,,2022,2,22,162877,1,UKRAINE-EO13662,true,true,true
18286,18286,1550,1,91503,,2022,2,22,162875,1,RUSSIA-EO14024,true,true,true
50018286,18286,91507,1,91503,,2015,7,30,50027301,1705,,true,true,true
50018286,18286,91507,1,91503,,2015,7,30,50027450,91505,,true,true,true
50018286,18286,91507,1,91503,,2015,7,30,50162877,1,UKRAINE-EO13662,true,true,true
50018286,18286,91507,1,91503,,2015,7,30,50162875,1,RUSSIA-EO14024,true,true,true
70018286,18286,91512,1,91503,,2015,7,30,70027301,1705,,true,true,true
70018286,18286,91512,1,91503,,2015,7,30,70027450,91505,,true,true,true
70018286,18286,91512,1,91503,,2015,7,30,70162877,1,UKRAINE-EO13662,true,true,true
70018286,18286,91512,1,91503,,2015,7,30,70162875,1,RUSSIA-EO14024,true,true,true
18287,18287,1550,1,91503,,2022,2,22,27303,1705,,true,true,true
18287,18287,1550,1,91503,,2022,2,22,27451,91505,,true,true,true
18287,18287,1550,1,91503,,2022,2,22,144161,1,UKRAINE-EO13662,true,true,true
18287,18287,1550,1,91503,,2022,2,22,162878,1,RUSSIA-EO14024,true,true,true
50018287,18287,91507,1,91503,,2015,7,30,50027303,1705,,true,true,true
50018287,18287,91507,1,91503,,2015,7,30,50027451,91505,,true,true,true
50018287,18287,91507,1,91503,,2015,7,30,50144161,1,UKRAINE-EO13662,true,true,true
50018287,18287,91507,1,91503,,2015,7,30,50162878,1,RUSSIA-EO14024,true,true,true
70018287,18287,91512,1,91503,,2015,7,30,70027303,1705,,true,true,true
70018287,18287,91512,1,91503,,2015,7,30,70027451,91505,,true,true,true
70018287,18287,91512,1,91503,,2015,7,30,70144161,1,UKRAINE-EO13662,true,true,true
70018287,18287,91512,1,91503,,2015,7,30,70162878,1,RUSSIA-EO14024,true,true,true
18288,18288,1550,1,91503,,2022,2,22,27295,1705,,true,true,true
18288,18288,1550,1,91503,,2022,2,22,27446,91505,,true,true,true
18288,18288,1550,1,91503,,2022,2,22,144162,1,UKRAINE-EO13662,true,true,true
18288,18288,1550,1,91503,,2022,2,22,162869,1,RUSSIA-EO14024,true,true,true
50018288,18288,91507,1,91503,,2015,7,30,50027295,1705,,true,true,true
50018288,18288,91507,1,91503,,2015,7,30,50027446,91505,,true,true,true
50018288,18288,91507,1,91503,,2015,7,30,50144162,1,UKRAINE-EO13662,true,true,true
50018288,18288,91507,1,91503,,2015,7,30,50162869,1,RUSSIA-EO14024,true,true,true
70018288,18288,91512,1,91503,,2015,7,30,70027295,1705,,true,true,true
70018288,18288,91512,1,91503,,2015,7,30,70027446,91505,,true,true,true
70018288,18288,91512,1,91503,,2015,7,30,70144162,1,UKRAINE-EO13662,true,true,true
70018288,18288,91512,1,91503,,2015,7,30,70162869,1,RUSSIA-EO14024,true,true,true
18291,18291,1550,1,92049,,2018,8,15,27445,91505,,true,true,true
18291,18291,1550,1,92049,,2018,8,15,27292,1705,,true,true,true
18291,18291,1550,1,92049,,2018,8,15,162866,1,RUSSIA-EO14024,true,true,true
18291,18291,1550,1,92049,,2018,8,15,144165,1,UKRAINE-EO13662,true,true,true
50018291,18291,91507,1,92049,,2015,7,30,50027445,91505,,true,true,true
50018291,18291,91507,1,92049,,2015,7,30,50027292,1705,,true,true,true
50018291,18291,91507,1,92049,,2015,7,30,50162866,1,RUSSIA-EO14024,true,true,true
50018291,18291,91507,1,92049,,2015,7,30,50144165,1,UKRAINE-EO13662,true,true,true
70018291,18291,91512,1,92049,,2015,7,30,70027445,91505,,true,true,true
70018291,18291,91512,1,92049,,2015,7,30,70027292,1705,,true,true,true
70018291,18291,91512,1,92049,,2015,7,30,70162866,1,RUSSIA-EO14024,true,true,true
70018291,18291,91512,1,92049,,2015,7,30,70144165,1,UKRAINE-EO13662,true,true,true
18293,18293,1550,1,91503,,2018,8,15,27300,1705,,true,true,true
18293,18293,1550,1,91503,,2018,8,15,27449,91505,,true,true,true
18293,18293,1550,1,91503,,2018,8,15,144167,1,UKRAINE-EO13662,true,true,true
18293,18293,1550,1,91503,,2018,8,15,162874,1,RUSSIA-EO14024,true,true,true
50018293,18293,91507,1,91503,,2015,7,30,50027300,1705,,true,true,true
50018293,18293,91507,1,91503,,2015,7,30,50027449,91505,,true,true,true
50018293,18293,91507,1,91503,,2015,7,30,50144167,1,UKRAINE-EO13662,true,true,true
50018293,18293,91507,1,91503,,2015,7,30,50162874,1,RUSSIA-EO14024,true,true,true
70018293,18293,91512,1,91503,,2015,7,30,70027300,1705,,true,true,true
70018293,18293,91512,1,91503,,2015,7,30,70027449,91505,,true,true,true
70018293,18293,91512,1,91503,,2015,7,30,70144167,1,UKRAINE-EO13662,true,true,true
70018293,18293,91512,1,91503,,2015,7,30,70162874,1,RUSSIA-EO14024,true,true,true
18295,18295,1550,1,91503,,2022,2,22,27453,91505,,true,true,true
18295,18295,1550,1,91503,,2022,2,22,27414,1705,,true,true,true
18295,18295,1550,1,91503,,2022,2,22,144169,1,UKRAINE-EO13662,true,true,true
18295,18295,1550,1,91503,,2022,2,22,162915,1,RUSSIA-EO14024,true,true,true
50018295,18295,91507,1,91503,,2015,7,30,50027453,91505,,true,true,true
50018295,18295,91507,1,91503,,2015,7,30,50027414,1705,,true,true,true
50018295,18295,91507,1,91503,,2015,7,30,50144169,1,UKRAINE-EO13662,true,true,true
50018295,18295,91507,1,91503,,2015,7,30,50162915,1,RUSSIA-EO14024,true,true,true
70018295,18295,91512,1,91503,,2015,7,30,70027453,91505,,true,true,true
70018295,18295,91512,1,91503,,2015,7,30,70027414,1705,,true,true,true
70018295,18295,91512,1,91503,,2015,7,30,70144169,1,UKRAINE-EO13662,true,true,true
70018295,18295,91512,1,91503,,2015,7,30,70162915,1,RUSSIA-EO14024,true,true,true
18299,18299,1550,1,91503,,2020,2,18,10257,91506,,true,true,true
18299,18299,1550,1,91503,,2020,2,18,10258,91514,,true,true,true
18299,18299,1550,1,91503,,2020,2,18,20641,1705,,true,true,true
18299,18299,1550,1,91503,,2020,2,18,144173,1,UKRAINE-EO13662,true,true,true
18299,18299,1550,1,91503,,2020,2,18,155641,1,VENEZUELA-EO13850,true,true,true
50018299,18299,91507,1,91503,,2015,7,30,50010257,91506,,true,true,true
50018299,18299,91507,1,91503,,2015,7,30,50010258,91514,,true,true,true
50018299,18299,91507,1,91503,,2015,7,30,50020641,1705,,true,true,true
50018299,18299,91507,1,91503,,2015,7,30,50144173,1,UKRAINE-EO13662,true,true,true
50018299,18299,91507,1,91503,,2015,7,30,50155641,1,VENEZUELA-EO13850,true,true,true
70018299,18299,91512,1,91503,,2015,7,30,70010257,91506,,true,true,true
70018299,18299,91512,1,91503,,2015,7,30,70010258,91514,,true,true,true
70018299,18299,91512,1,91503,,2015,7,30,70020641,1705,,true,true,true
70018299,18299,91512,1,91503,,2015,7,30,70144173,1,UKRAINE-EO13662,true,true,true
70018299,18299,91512,1,91503,,2015,7,30,70155641,1,VENEZUELA-EO13850,true,true,true
18302,18302,1550,1,91498,,2015,7,30,10225,1705,,true,true,true
18302,18302,1550,1,91498,,2015,7,30,144176,1,UKRAINE-EO13661,true,true,true
18303,18303,1550,1,91498,,2015,7,30,10226,1705,,true,true,true
18303,18303,1550,1,91498,,2015,7,30,144177,1,UKRAINE-EO13661,true,true,true
18304,18304,1550,1,91498,,2015,7,30,10227,1705,,true,true,true
18304,18304,1550,1,91498,,2015,7,30,144178,1,UKRAINE-EO13661,true,true,true
18305,18305,1550,1,91498,,2015,7,30,10228,1705,,true,true,true
18305,18305,1550,1,91498,,2015,7,30,144179,1,UKRAINE-EO13661,true,true,true
18306,18306,1550,1,91498,,2015,7,30,10229,1705,,true,true,true
18306,18306,1550,1,91498,,2015,7,30,144180,1,UKRAINE-EO13661,true,true,true
18307,18307,1550,1,91498,,2015,7,30,10230,1705,,true,true,true
18307,18307,1550,1,91498,,2015,7,30,144181,1,UKRAINE-EO13661,true,true,true
18308,18308,1550,1,91498,,2015,7,30,10231,1705,,true,true,true
18308,18308,1550,1,91498,,2015,7,30,144182,1,UKRAINE-EO13661,true,true,true
18309,18309,1550,1,91498,,2015,7,30,10232,1705,,true,true,true
18309,18309,1550,1,91498,,2015,7,30,144183,1,UKRAINE-EO13661,true,true,true
18310,18310,1550,1,91498,,2015,7,30,10233,1705,,true,true,true
18310,18310,1550,1,91498,,2015,7,30,144184,1,UKRAINE-EO13661,true,true,true
18310,18310,1550,1,91498,,2015,7,30,163216,1,RUSSIA-EO14024,true,true,true
18311,18311,1550,1,91498,,2015,7,30,10234,1705,,true,true,true
18311,18311,1550,1,91498,,2015,7,30,144185,1,UKRAINE-EO13661,true,true,true
18313,18313,1550,1,91498,,2015,7,30,10236,1705,,true,true,true
18313,18313,1550,1,91498,,2015,7,30,144187,1,UKRAINE-EO13661,true,true,true
18314,18314,1550,1,91498,,2015,7,30,10237,1705,,true,true,true
18314,18314,1550,1,91498,,2015,7,30,144188,1,UKRAINE-EO13661,true,true,true
18315,18315,1550,1,91703,,2015,7,30,10238,1705,,true,true,true
18315,18315,1550,1,91703,,2015,7,30,144189,1,UKRAINE-EO13685,true,true,true
18316,18316,1550,1,91498,,2015,7,30,10239,1705,,true,true,true
18316,18316,1550,1,91498,,2015,7,30,144190,1,UKRAINE-EO13661,true,true,true
18317,18317,1550,1,91498,,2015,7,30,10240,1705,,true,true,true
18317,18317,1550,1,91498,,2015,7,30,144191,1,UKRAINE-EO13661,true,true,true
18318,18318,1550,1,91498,,2015,7,30,10241,1705,,true,true,true
18318,18318,1550,1,91498,,2015,7,30,144192,1,UKRAINE-EO13661,true,true,true
18319,18319,1550,1,91703,,2015,7,30,10242,1705,,true,true,true
18319,18319,1550,1,91703,,2015,7,30,144193,1,UKRAINE-EO13685,true,true,true
18320,18320,1550,1,91703,,2015,7,30,10243,1705,,true,true,true
18320,18320,1550,1,91703,,2015,7,30,144194,1,UKRAINE-EO13685,true,true,true
18321,18321,1550,1,91703,,2015,7,30,10244,1705,,true,true,true
18321,18321,1550,1,91703,,2015,7,30,144195,1,UKRAINE-EO13685,true,true,true
18322,18322,1550,1,91703,,2015,7,30,10245,1705,,true,true,true
18322,18322,1550,1,91703,,2015,7,30,144196,1,UKRAINE-EO13685,true,true,true
18323,18323,1550,1,91494,,2015,7,30,10246,1705,,true,true,true
18323,18323,1550,1,91494,,2015,7,30,144197,1,UKRAINE-EO13660,true,true,true
18325,18325,1550,1,91494,,2015,7,30,10248,1705,,true,true,true
18325,18325,1550,1,91494,,2015,7,30,144199,1,UKRAINE-EO13660,true,true,true
18328,18328,1550,1,91251,,2015,8,3,10286,1705,,true,true,true
18328,18328,1550,1,91251,,2015,8,3,144202,1,SYRIA,true,true,true
18329,18329,1550,1,91251,,2015,8,3,10287,1705,,true,true,true
18329,18329,1550,1,91251,,2015,8,3,144203,1,SYRIA,true,true,true
18330,18330,1550,1,91251,,2015,8,3,10288,1705,,true,true,true
18330,18330,1550,1,91251,,2015,8,3,144204,1,SYRIA,true,true,true
18331,18331,1550,1,91251,,2015,8,3,10289,1705,,true,true,true
18331,18331,1550,1,91251,,2015,8,3,144205,1,SYRIA,true,true,true
18332,18332,1550,1,91251,,2015,8,3,10290,1705,,true,true,true
18332,18332,1550,1,91251,,2015,8,3,144206,1,SYRIA,true,true,true
18333,18333,1550,1,91251,,2015,8,3,10291,1705,,true,true,true
18333,18333,1550,1,91251,,2015,8,3,144207,1,SYRIA,true,true,true
18334,18334,1550,1,91251,,2015,8,3,10292,1705,,true,true,true
18334,18334,1550,1,91251,,2015,8,3,144208,1,SYRIA,true,true,true
18335,18335,1550,1,91251,,2015,8,3,10293,1705,,true,true,true
18335,18335,1550,1,91251,,2015,8,3,144209,1,SYRIA,true,true,true
18336,18336,1550,1,91251,,2015,8,3,10294,1705,,true,true,true
18336,18336,1550,1,91251,,2015,8,3,144210,1,SYRIA,true,true,true
18337,18337,1550,1,91251,,2015,8,3,10295,1705,,true,true,true
18337,18337,1550,1,91251,,2015,8,3,144211,1,SYRIA,true,true,true
18338,18338,1550,1,91251,,2015,8,3,10296,1705,,true,true,true
18338,18338,1550,1,91251,,2015,8,3,144212,1,SYRIA,true,true,true
18339,18339,1550,1,91251,,2015,8,3,10297,1705,,true,true,true
18339,18339,1550,1,91251,,2015,8,3,144213,1,SYRIA,true,true,true
18340,18340,1550,1,91251,,2015,8,3,10298,1705,,true,true,true
18340,18340,1550,1,91251,,2015,8,3,144214,1,SYRIA,true,true,true
18341,18341,1550,1,91251,,2015,8,3,10299,1705,,true,true,true
18341,18341,1550,1,91251,,2015,8,3,144215,1,SYRIA,true,true,true
18342,18342,1550,1,91251,,2015,8,3,10300,1705,,true,true,true
18342,18342,1550,1,91251,,2015,8,3,144216,1,SYRIA,true,true,true
18343,18343,1550,1,91251,,2015,8,3,10301,1705,,true,true,true
18343,18343,1550,1,91251,,2015,8,3,144217,1,SYRIA,true,true,true
18344,18344,1550,1,91245,,2015,7,23,10302,1705,,true,true,true
18344,18344,1550,1,91245,,2015,7,23,144218,1,DPRK,true,true,true
18345,18345,1550,1,91245,,2015,7,23,10303,1705,,true,true,true
18345,18345,1550,1,91245,,2015,7,23,144219,1,DPRK,true,true,true
18346,18346,1550,1,91245,,2015,7,23,10304,1705,,true,true,true
18346,18346,1550,1,91245,,2015,7,23,144220,1,DPRK,true,true,true
18347,18347,1550,1,1828,,2015,8,25,10305,1705,,true,true,true
18347,18347,1550,1,1828,,2015,8,25,144221,1,SDGT,true,true,true
18348,18348,1550,1,1828,,2015,7,21,10306,1705,,true,true,true
18348,18348,1550,1,1828,,2015,7,21,144222,1,SYRIA,true,true,true
18348,18348,1550,1,1828,,2015,7,21,161135,1,SDGT,true,true,true
18349,18349,1550,1,1828,,2015,7,21,10307,1705,,true,true,true
18349,18349,1550,1,1828,,2015,7,21,161134,1,SDGT,true,true,true
18349,18349,1550,1,1828,,2015,7,21,144223,1,SYRIA,true,true,true
18367,18367,1550,1,1849,,2015,9,17,10325,1705,,true,true,true
18367,18367,1550,1,1849,,2015,9,17,144242,1,SDNTK,true,true,true
18368,18368,1550,1,1849,,2015,9,17,10326,1705,,true,true,true
18368,18368,1550,1,1849,,2015,9,17,144243,1,SDNTK,true,true,true
18369,18369,1550,1,1849,,2015,9,17,10327,1705,,true,true,true
18369,18369,1550,1,1849,,2015,9,17,144244,1,SDNTK,true,true,true
18370,18370,1550,1,1849,,2015,9,17,10328,1705,,true,true,true
