FixedRef,ProfileID,PartySubTypeID,IdentityID,FixedRef,Primary,False,AliasFixedRef,AliasTypeID,Primary,LowQuality,DocumentedNameID,FixedRef,DocNameStatusID,NamePartValue,NamePartGroupID,ScriptID,ScriptStatusID,Acronym,FeatureID,FeatureTypeID,FeatureVersionID,ReliabilityID,Comment,VersionLocationID,NamePartTypeID
44583,44583,4,36207,44583,false,false,44583,1400,false,false,66522,44583,2,Salame,117868,215,1,false,64573,8,62252,1,,,1522
44584,44584,4,36208,44584,false,false,44584,1400,false,false,66518,44584,2,Salameh,117855,215,1,false,64579,8,62258,1,,,1522
44585,44585,4,36209,44585,true,false,44585,1403,true,false,66514,44585,1,Kosakova,117844,215,1,false,64576,224,62255,1,,,1521
44598,44598,4,36222,44598,false,false,44598,1400,false,false,66555,44598,2,Rahmani,117923,215,1,false,64605,8,62284,1,,,1522
44599,44599,3,36223,44599,true,false,44599,1403,true,false,66579,44599,2,خدمات لوژستیکی فیدلیس,117924,160,1,false,64614,646,62293,1,,,1525
44600,44600,3,36224,44600,true,false,44600,1403,true,false,66558,44600,1,Secure Movement Logistics Services,117958,215,1,false,64616,646,62295,1,,,1525
44601,44601,3,36225,44601,false,false,44601,1400,false,false,66582,44601,2,OZEAN DEVELOPMENT REAL ESTATE GMBH AND CO. KG,117960,215,1,false,64637,646,62316,1,,,1525
44602,44602,4,36226,44602,false,false,44602,1400,false,true,66585,44602,2,Lee,117967,215,1,false,64638,8,62317,1,,,1521
44603,44603,4,36227,44603,false,false,44603,1400,false,false,66590,44603,2,Hassan,117978,215,1,false,64649,8,62328,1,,,1522
44604,44604,3,36228,44604,false,false,44604,1400,false,false,66588,44604,2,OZEAN REAL ESTATE GMBH AND CO. KG,117972,215,1,false,64648,646,62327,1,,,1525
44605,44605,3,36229,44605,true,false,44605,1403,true,false,66591,44605,1,ALPHAONE PHARMACEUTICAL B.V.,117979,215,1,false,64654,646,62333,1,,,1525
44618,44618,4,36242,44618,false,false,44618,1400,false,false,66607,44618,2,Nahlah,118019,215,1,false,64698,10,62377,1560,,186126,1522
44619,44619,3,36243,44619,false,false,44619,1400,false,false,66610,44619,2,"National Association for the Protection and Development of Forest, Environmental, and Animal Wealth",118023,215,1,false,64765,826,62444,1560,,,1525
44620,44620,3,36244,44620,false,false,44620,1400,false,false,66682,44620,2,Sultan Suleiman Shah Brigade,118147,215,1,false,64701,646,62380,1,,,1525
44621,44621,4,36245,44621,false,false,44621,1400,false,true,66625,44621,2,Aljasem,118051,215,1,false,64702,8,62381,1,,,1521
44622,44622,4,36246,44622,false,false,44622,1400,false,true,66631,44622,2,al-Jasim,118063,215,1,false,64711,8,62390,1,,,1522
44623,44623,3,36247,44623,false,false,44623,1400,false,false,66641,44623,2,Ferqat al-Hamza,118073,215,1,false,216418,25,266418,1,,66418,1525
44624,44624,4,36248,44624,false,false,44624,1400,false,true,66648,44624,2,Ebubekir,118090,215,1,false,64715,8,62394,1,,,1521
44625,44625,3,36249,44625,false,false,44625,1400,false,false,66655,44625,2,Safir Car Trading Company in Turkey,118097,215,1,false,64797,647,62476,1,,,1525
44638,44638,3,36262,44638,false,false,44638,1401,false,false,67305,44638,2,Amerko OOO,119012,215,1,false,65314,646,62993,1560,,,1525
44658,44658,4,36282,44658,false,false,44658,1400,false,false,66800,44658,2,Shui,118342,215,1,false,64777,224,62456,1,,,1522
44659,44659,4,36283,44659,false,false,44659,1400,false,false,66799,44659,2,Htun,118339,215,1,false,64779,224,62458,1,,,1522
44660,44660,3,36284,44660,false,false,44660,1401,false,false,66686,44660,2,Asia Sun Aviation PTE. LTD.,118152,215,1,false,64783,646,62462,1,,,1525
44661,44661,3,36285,44661,false,false,44661,1401,false,false,66690,44661,2,Puma Energy Myanmar PTE. LTD.,118156,215,1,false,64785,647,62464,1,,,1525
44662,44662,3,36286,44662,false,false,44662,1401,false,false,66692,44662,2,Puma Energy Irrawaddy Aviation PTE. LTD.,118158,215,1,false,64787,647,62466,1,,,1525
44678,44678,4,36302,44678,false,false,44678,1400,false,false,66703,44678,2,Shapurova,118191,215,1,false,64802,10,62481,1,,186209,1522
44679,44679,4,36303,44679,false,false,44679,1400,false,false,66710,44679,2,Chalayev,118204,215,1,false,64806,8,62485,1,,,1522
44680,44680,4,36304,44680,false,false,44680,1400,false,false,66713,44680,2,Kadyrova,118212,215,1,false,64810,8,62489,1,,,1521
44681,44681,4,36305,44681,true,false,44681,1403,true,false,66715,44681,2,Пятых,118215,220,1,false,64814,8,62493,1,,,1522
44682,44682,3,36306,44682,false,false,44682,1400,false,false,66719,44682,2,The Federal State Budget Educational Institution Artek International Childrens Center,118222,215,1,false,64857,826,62536,1,,,1525
44683,44683,4,36307,44683,true,false,44683,1403,true,false,66721,44683,2,Федоренко,118225,220,1,false,64819,8,62498,1,,,1522
44684,44684,4,36308,44684,false,false,44684,1400,false,false,66724,44684,2,Cherkasova,118237,215,1,false,64823,8,62502,1,,,1522
44685,44685,4,36309,44685,false,false,44685,1400,false,false,66727,44685,2,Ageyeva,118246,215,1,false,64827,8,62506,1,,,1522
44686,44686,4,36310,44686,false,false,44686,1400,false,false,66732,44686,2,Soltajev,118261,215,1,false,64830,8,62509,1,,,1522
44687,44687,4,36311,44687,true,false,44687,1403,true,false,66734,44687,2,Хучиев,118264,220,1,false,64834,8,62513,1,,,1522
44688,44688,4,36312,44688,true,false,44688,1403,true,false,66735,44688,1,Kovalenko,118273,215,1,false,64838,8,62517,1,,,1522
44689,44689,4,36313,44689,true,false,44689,1403,true,false,66738,44689,2,Нечаев,118276,220,1,false,64842,8,62521,1,,,1522
44718,44718,4,36342,44718,false,false,44718,1400,false,true,66781,44718,2,Poma,118324,215,1,false,64882,345,62561,1,,,1520
44720,44720,3,36344,44720,false,false,44720,1400,false,false,66785,44720,2,3Logic Group,118328,215,1,false,216551,25,266551,1,,66551,1525
44721,44721,3,36345,44721,false,false,44721,1400,false,false,66788,44721,2,OOO Silkvey,118331,215,1,false,216554,25,266554,1,,66554,1525
44739,44739,3,36363,44739,false,false,44739,1400,false,true,66843,44739,2,JSC GMZ AGAT,118381,215,1,false,216610,25,266610,1,,66610,1525
44758,44758,3,36382,44758,false,false,44758,1400,false,false,66861,44758,2,Sinko Bank Ltd,118399,215,1,false,64937,13,62616,1560,,,1525
44778,44778,4,36402,44778,false,false,44778,1400,false,false,66905,44778,2,MONTAZER Al-MAHDI,118447,215,1,false,64982,8,62661,1,,,1521
44779,44779,4,36403,44779,true,false,44779,1403,true,false,66906,44779,1,Naderian,118451,215,1,false,64986,8,62665,1560,,,1521
44780,44780,4,36404,44780,false,false,44780,1400,false,false,67230,44780,2,POURJAMSHIDIAN,118917,215,1,false,64990,224,62669,1,,,1521
44782,44782,3,36406,44782,false,false,44782,1400,false,false,66933,44782,2,Pishgam Electronic Sofeh Company,118479,215,1,false,65013,125,62692,1,,,1525
44783,44783,4,36407,44783,true,false,44783,1403,true,false,67892,44783,2,جانقربانی,118481,160,1,false,65015,8,62694,1,,,1521
44784,44784,3,36408,44784,true,false,44784,1403,true,false,66937,44784,1,Hongkong Himark Electron Model Limited,118486,215,1,false,65019,125,62698,1,,,1525
44785,44785,3,36409,44785,false,false,44785,1400,false,true,66939,44785,2,Dal Enerji A.S.,118488,215,1,false,65021,125,62700,1,,,1525
44786,44786,3,36410,44786,true,false,44786,1403,true,false,66940,44786,1,Farhad Ghaedi Wholesalers LLC,118489,215,1,false,65024,125,62703,1,,,1525
44787,44787,3,36411,44787,true,false,44787,1403,true,false,66941,44787,1,Anka Port Ic Ve Dis Ticaret INSAAT Lojistik Sanayi Limited Sirketi,118490,215,1,false,65026,125,62705,1,,,1525
44788,44788,4,36412,44788,false,false,44788,1400,false,true,67918,44788,2,Cathy,119846,215,1,false,65028,125,62707,1,,,1520
44801,44801,3,36425,44801,true,false,44801,1403,true,false,66950,44801,1,Margiana Insaat Dis Ticaret Limited Sirketi,118496,215,1,false,65052,646,62731,1,,,1525
44802,44802,4,36426,44802,true,false,44802,1403,true,false,66951,44802,1,Dodik,118498,215,1,false,66091,8,63770,1,,,1521
44803,44803,4,36427,44803,true,false,44803,1403,true,false,66952,44803,1,Dodik,118500,215,1,false,66095,8,63774,1,,,1521
44804,44804,3,36428,44804,false,false,44804,1400,false,true,66957,44804,2,Broker Ekspert LLC,118505,215,1,false,65053,647,62732,1,,,1525
44805,44805,3,36429,44805,true,false,44805,1403,true,false,66958,44805,1,Logistique Economique Etrangere SARLU,118506,215,1,false,65055,646,62734,1,,,1525
44807,44807,4,36431,44807,false,false,44807,1400,false,true,66966,44807,2,Daglo,118534,215,1,false,65062,11,62741,1,,186192,1521
44821,44821,3,36445,44821,true,false,44821,1403,true,false,66970,44821,1,OOO VNESHEKOSTIL,118536,215,1,false,216692,25,266692,1,,66692,1525
44822,44822,3,36446,44822,false,false,44822,1400,false,false,66973,44822,2,Tackom,118539,215,1,false,216694,25,266694,1,,66694,1525
44823,44823,3,36447,44823,true,false,44823,1403,true,false,66974,44823,1,OOO BITTERIYA,118540,215,1,false,216696,25,266696,1,,66696,1525
44824,44824,3,36448,44824,true,false,44824,1403,true,false,66975,44824,1,OOO AITI TSENTR,118541,215,1,false,216699,25,266699,1,,66699,1525
44825,44825,3,36449,44825,true,false,44825,1403,true,false,66976,44825,1,OOO LANPRINT,118542,215,1,false,216701,25,266701,1,,66701,1525
44841,44841,3,36465,44841,true,false,44841,1403,true,false,66990,44841,1,OOO TRIALKOM,118556,215,1,false,216712,25,266712,1,,66712,1525
44842,44842,3,36466,44842,false,false,44842,1400,false,false,66993,44842,2,OOO Istern Treyd,118559,215,1,false,216714,25,266714,1,,66714,1525
44843,44843,3,36467,44843,true,false,44843,1403,true,false,66994,44843,1,OOO ENKOR GRUPP,118560,215,1,false,216716,25,266716,1,,66716,1525
44844,44844,3,36468,44844,true,false,44844,1403,true,false,66995,44844,1,OOO MAKRO GRUPP,118561,215,1,false,216718,25,266718,1,,66718,1525
44845,44845,3,36469,44845,false,false,44845,1400,false,false,66997,44845,2,OOO Intekh Inzhiniring,118563,215,1,false,216720,25,266720,1,,66720,1525
44846,44846,3,36470,44846,false,false,44846,1400,false,true,67000,44846,2,OOO FTG,118566,215,1,false,216722,25,266722,1,,66722,1525
44847,44847,3,36471,44847,false,false,44847,1400,false,true,67002,44847,2,GT LTD,118568,215,1,false,216725,25,266725,1,,66725,1525
44848,44848,3,36472,44848,true,false,44848,1403,true,false,67003,44848,1,OOO MAYAK,118569,215,1,false,216727,25,266727,1,,66727,1525
44849,44849,3,36473,44849,false,false,44849,1400,false,false,67006,44849,2,NPK Photonica,118572,215,1,false,216730,25,266730,1,,66730,1525
44850,44850,3,36474,44850,false,false,44850,1400,false,false,67008,44850,2,OOO Aviaservis,118574,215,1,false,216733,25,266733,1,,66733,1525
44851,44851,3,36475,44851,false,false,44851,1400,false,false,67011,44851,2,Rostelekom Solar,118577,215,1,false,216735,25,266735,1,,66735,1525
44852,44852,3,36476,44852,true,false,44852,1403,true,false,67012,44852,1,VERTIKAL LIMITED,118578,215,1,false,65072,646,62751,1,,,1525
44853,44853,3,36477,44853,false,false,44853,1400,false,false,67016,44853,2,Streloy LLC,118582,215,1,false,65073,646,62752,1,,,1525
44854,44854,3,36478,44854,true,false,44854,1403,true,false,67017,44854,1,SIBERICA OY,118583,215,1,false,65074,646,62753,1,,,1525
44855,44855,4,36479,44855,false,false,44855,1400,false,false,67313,44855,2,Buzin,119022,215,1,false,65076,10,62755,1,,186171,1522
44856,44856,4,36480,44856,true,false,44856,1403,true,false,67022,44856,1,Temin,118597,215,1,false,65078,10,62757,1,,186090,1521
44857,44857,4,36481,44857,true,false,44857,1403,true,false,67023,44857,1,Temin,118600,215,1,false,65082,10,62761,1,,186086,1522
44858,44858,3,36482,44858,false,false,44858,1400,false,false,67025,44858,2,Luminor Logistics,118604,215,1,false,65085,646,62764,1,,,1525
44861,44861,3,36485,44861,true,false,44861,1403,true,false,67030,44861,1,OOO VMK,118616,215,1,false,216752,25,266752,1,,66752,1525
44862,44862,3,36486,44862,false,false,44862,1400,false,true,67033,44862,2,AO OMK,118621,215,1,false,65113,646,62792,1,,,1525
44864,44864,4,36488,44864,false,false,44864,1400,false,false,67037,44864,2,Toropova,119443,215,1,false,65114,224,62793,1,,,1522
44865,44865,4,36489,44865,false,false,44865,1400,false,false,67044,44865,2,Ahmadinejhad,118643,215,1,false,65115,8,62794,1,,,1521
44866,44866,3,36490,44866,false,false,44866,1400,false,false,67047,44866,2,Aktsionerny Kommercheski Bank Ak Bars PAO,118646,215,1,false,65119,646,62798,1,,,1525
44867,44867,3,36491,44867,true,false,44867,1403,true,false,67049,44867,1,DEMIRCI BILISIM TICARET SANAYI LIMITED SIRKETI,118648,215,1,false,65122,646,62801,1,,,1525
44869,44869,3,36493,44869,true,false,44869,1403,true,false,67051,44869,1,AKTSIONERNOE OBSHCHESTVO PLUTON,118650,215,1,false,216774,25,266774,1,,66774,1525
44870,44870,3,36494,44870,false,false,44870,1400,false,false,67053,44870,2,AO AGD DAIMONDS,118652,215,1,false,65123,646,62802,1,,,1525
44871,44871,3,36495,44871,true,false,44871,1403,true,false,67054,44871,1,Grib Diamonds,118653,215,1,false,65124,646,62803,1,,,1525
44872,44872,3,36496,44872,false,false,44872,1400,false,false,67056,44872,2,Aktsionernoe Obshchestvo Svetlana Rost,118655,215,1,false,65125,646,62804,1,,,1525
44873,44873,3,36497,44873,false,false,44873,1400,false,false,67193,44873,2,Rost Progress OOO,118873,215,1,false,65126,646,62805,1,,,1525
44875,44875,3,36499,44875,false,false,44875,1401,false,false,67066,44875,2,TVZ Zelenograd,118667,215,1,false,216780,25,266780,1,,66780,1525
44876,44876,3,36500,44876,false,false,44876,1400,false,true,67068,44876,2,RNIIRS,118669,215,1,false,216782,25,266782,1,,66782,1525
44877,44877,3,36501,44877,false,false,44877,1400,false,false,67471,44877,2,Open Joint Stock Company Avtovaz,119221,215,1,false,65364,646,63043,1,,,1525
44878,44878,3,36502,44878,false,false,44878,1400,false,false,67475,44878,2,Closed Joint Stock Company Reno Russia,119225,215,1,false,65367,646,63046,1,,,1525
44879,44879,3,36503,44879,false,false,44879,1400,false,false,67478,44879,2,Limited Liability Company Production And Commercial Firm Tonar,119228,215,1,false,65369,646,63048,1,,,1525
44880,44880,3,36504,44880,false,false,44880,1400,false,false,67481,44880,2,Sollers Public Joint Stock Company,119231,215,1,false,65370,646,63049,1,,,1525
44881,44881,3,36505,44881,true,false,44881,1403,true,false,67073,44881,1,Obshchestvo S Ogranichennoi Otvetstvennostyu Inforser Inzhiniring,118674,215,1,false,65355,646,63034,1,,,1525
44882,44882,4,36506,44882,false,false,44882,1400,false,false,67075,44882,2,Khokhlun,118679,215,1,false,65132,10,62811,1,,186171,1521
44883,44883,3,36507,44883,true,false,44883,1403,true,false,67078,44883,1,Limited Liability Company Keko R,118682,215,1,false,216790,25,266790,1,,66790,1525
44884,44884,3,36508,44884,false,false,44884,1400,false,false,67081,44884,2,Arktec DOO,118685,215,1,false,216792,25,266792,1,,66792,1525
44901,44901,4,36525,44901,false,false,44901,1400,false,true,67122,44901,2,Defender,118757,215,1,false,65152,8,62831,1,,,1520
44902,44902,4,36526,44902,false,false,44902,1400,false,true,67120,44902,2,Volhvb,118755,215,1,false,65157,21,62836,1,,,1520
44903,44903,4,36527,44903,true,false,44903,1403,true,false,67092,44903,1,Rudenskiy,118701,215,1,false,65164,8,62843,1,,,1521
44904,44904,4,36528,44904,false,false,44904,1400,false,true,67128,44904,2,Tsarev,118766,215,1,false,65169,8,62848,1,,,1522
44905,44905,4,36529,44905,false,false,44905,1400,false,true,67116,44905,2,staff,118751,215,1,false,65173,8,62852,1,,,1520
44906,44906,4,36530,44906,false,false,44906,1400,false,true,67117,44906,2,Kagas,118752,215,1,false,65176,8,62855,1,,,1520
44907,44907,4,36531,44907,true,false,44907,1403,true,false,67096,44907,1,Loguntsov,118712,215,1,false,65179,224,62858,1,,,1521
44908,44908,4,36532,44908,false,false,44908,1400,false,false,67101,44908,2,Valiakhmetov,118720,215,1,false,65182,8,62861,1,,,1521
44909,44909,4,36533,44909,false,false,44909,1400,false,true,67103,44909,2,Naned,118723,215,1,false,65185,11,62864,1,,186171,1520
44910,44910,4,36534,44910,false,false,44910,1400,false,true,67105,44910,2,Bullet,118727,215,1,false,65189,8,62868,1,,,1520
44911,44911,4,36535,44911,false,false,44911,1400,false,true,67108,44911,2,Rocco,118731,215,1,false,65193,8,62872,1,,,1520
44912,44912,3,36536,44912,false,false,44912,1400,false,true,67130,44912,2,OOO KSK,118768,215,1,false,216835,25,266835,1,,66835,1525
44913,44913,3,36537,44913,true,false,44913,1403,true,false,67131,44913,1,OOO KSK AUDIT,118769,215,1,false,216837,25,266837,1,,66837,1525
44914,44914,4,36538,44914,false,false,44914,1400,false,false,67134,44914,2,Chubarov,118776,215,1,false,65195,224,62874,1,,,1521
44915,44915,3,36539,44915,false,false,44915,1400,false,false,67139,44915,2,NIMI Named After V V Bahirev JSC,118781,215,1,false,216841,25,266841,1,,66841,1525
44916,44916,3,36540,44916,true,false,44916,1403,true,false,67140,44916,1,LIMITED LIABILITY COMPANY GAZPROM NEDRA,118782,215,1,false,216843,25,266843,1,,66843,1525
44917,44917,3,36541,44917,false,false,44917,1400,false,false,67144,44917,2,UlnAmmo,118786,215,1,false,216845,25,266845,1,,66845,1525
44921,44921,3,36545,44921,false,false,44921,1400,false,false,67360,44921,2,Yaftar pajoohan Pishtaz Rayanesh,119079,215,1,false,65503,125,63182,1,,,1525
44922,44922,4,36546,44922,false,false,44922,1400,false,false,67156,44922,2,Abdollah-Pour,118805,215,1,false,65212,224,62891,1,,,1521
44923,44923,4,36547,44923,false,false,44923,1400,false,false,67159,44923,2,Bakhsh Habibi,118811,215,1,false,65214,224,62893,1,,,1521
44924,44924,4,36548,44924,false,false,44924,1400,false,false,67164,44924,2,Gheybparvar,118821,215,1,false,65218,224,62897,1,,,1521
44925,44925,4,36549,44925,true,false,44925,1403,true,false,67166,44925,2,سارانی,118823,160,1,false,65221,224,62900,1,,,1521
44926,44926,3,36550,44926,false,false,44926,1400,false,false,67170,44926,2,Ati Sazan Farhang Tasnim Institute,118829,215,1,false,65223,14,62902,1,,,1525
44927,44927,4,36551,44927,false,false,44927,1400,false,false,67178,44927,2,Gholia Zadeh,118844,215,1,false,65224,224,62903,1,,,1521
44928,44928,4,36552,44928,false,false,44928,1400,false,false,67183,44928,2,Moghadam Far,118854,215,1,false,65227,9,62906,1,,,1521
44929,44929,4,36553,44929,false,false,44929,1400,false,false,67657,44929,2,Shah Karami,119503,215,1,false,65230,224,62909,1,,,1522
44930,44930,4,36554,44930,true,false,44930,1403,true,false,67188,44930,2,مجيدی,118862,160,1,false,65232,224,62911,1,,,1521
44931,44931,4,36555,44931,true,false,44931,1403,true,false,67190,44931,2,ریحانی,118866,160,1,false,65234,224,62913,1,,,1521
44932,44932,4,36556,44932,true,false,44932,1403,true,false,67192,44932,2,طاهری,118870,160,1,false,65236,224,62915,1,,,1521
44941,44941,3,36565,44941,true,false,44941,1403,true,false,67195,44941,1,Nauchno Proizvodstvennoe Predpriyatie Itelma,118876,215,1,false,216873,25,266873,1,,66873,1525
44961,44961,4,36585,44961,false,false,44961,1400,false,false,67233,44961,2,SAFAVI,118926,215,1,false,65285,10,62964,1,,186109,1522
44962,44962,4,36586,44962,false,false,44962,1400,false,false,67238,44962,2,Shahrashtani,118939,215,1,false,65287,224,62966,1,,,1521
44963,44963,3,36587,44963,false,false,44963,1400,false,false,67242,44963,2,Aktsionernoe Obshchestvo Gazstroiprom,118943,215,1,false,65292,646,62971,1560,,,1525
44964,44964,3,36588,44964,false,false,44964,1400,false,false,67247,44964,2,Baltinfokom,118948,215,1,false,65293,646,62972,91479,,,1525
44965,44965,3,36589,44965,false,false,44965,1400,false,false,67250,44965,2,Mosinzhproekt JSC,118951,215,1,false,65295,646,62974,1560,,,1525
44966,44966,3,36590,44966,false,false,44966,1400,false,false,67258,44966,2,JSC NPO Echelon,118959,215,1,false,65296,646,62975,1,,,1525
44967,44967,3,36591,44967,false,false,44967,1400,false,false,67265,44967,2,JSC Tikhoretsk Machine Building Plant,118966,215,1,false,65301,646,62980,1560,,,1525
44968,44968,3,36592,44968,false,false,44968,1401,false,false,67271,44968,2,Kirovski Zavod OAO,118972,215,1,false,65302,646,62981,1560,,,1525
44969,44969,3,36593,44969,false,false,44969,1400,false,true,67275,44969,2,BVT AO,118976,215,1,false,65303,646,62982,1560,,,1525
44970,44970,3,36594,44970,false,false,44970,1401,false,false,67280,44970,2,Investitsionno Promyshlennaya Gruppa Gidravlicheskie Mashiny I Sistemy OOO,118981,215,1,false,65304,646,62983,1560,,,1525
44971,44971,3,36595,44971,false,false,44971,1400,false,false,67284,44971,2,Transstroimekhanizatsiya OOO,118985,215,1,false,65305,646,62984,1,,,1525
44972,44972,4,36596,44972,false,false,44972,1400,false,false,67286,44972,2,Kochkin,118991,215,1,false,65306,8,62985,1,,,1522
44973,44973,3,36597,44973,false,false,44973,1400,false,false,67297,44973,2,Gosudarstvennaya Kompaniya Rossiskie Avtomobilnye Dorogi,119004,215,1,false,65313,646,62992,1560,,,1525
44974,44974,4,36598,44974,true,false,44974,1403,true,false,67288,44974,1,Shevelin,118995,215,1,false,65309,224,62988,1,,,1522
44975,44975,3,36599,44975,false,false,44975,1400,false,false,67292,44975,2,Aktsionernoye obshchestvo Dubnenskiy mashinostroitelnyy zavod imeni NP Fodorova,118999,215,1,false,216930,25,266930,1,,66930,1525
44976,44976,3,36600,44976,false,false,44976,1400,false,false,67296,44976,2,CHTZ Uraltrak,119003,215,1,false,216932,25,266932,1,,66932,1525
44977,44977,3,36601,44977,true,false,44977,1403,true,false,67298,44977,1,Open Joint Stock Company Muromteplovoz,119005,215,1,false,216934,25,266934,1,,66934,1525
44978,44978,3,36602,44978,false,false,44978,1400,false,false,67301,44978,2,OJSC 61 BTRZ,119008,215,1,false,216936,25,266936,1,,66936,1525
44979,44979,3,36603,44979,true,false,44979,1403,true,false,67306,44979,1,71st Automotive and Armored Vehicle Repair Plant Federal State Owned Institution of the Russian Federation Ministry of Defense,119013,215,1,false,216939,25,266939,1,,66939,1525
44980,44980,3,36604,44980,true,false,44980,1403,true,false,67307,44980,1,72nd Automotive and Armored Vehicle Repair Plant Federal State Owned Institution of the Russian Federation Ministry of Defense,119014,215,1,false,216941,25,266941,1,,66941,1525
44982,44982,4,36606,44982,false,false,44982,1400,false,false,67317,44982,2,Pawlowska,119032,215,1,false,65322,224,63001,1,,,1521
44983,44983,3,36607,44983,false,false,44983,1400,false,true,67320,44983,2,OOO OEK,119035,215,1,false,216947,25,266947,1,,66947,1525
44984,44984,3,36608,44984,false,false,44984,1400,false,true,67323,44984,2,OOO PGK,119038,215,1,false,216949,25,266949,1,,66949,1525
44985,44985,3,36609,44985,true,false,44985,1403,true,false,67326,44985,2,Общество C Ограниченной Ответственностью Промбизнес,119039,220,1,false,216952,25,266952,1,,66952,1525
44986,44986,3,36610,44986,true,false,44986,1403,true,false,67327,44986,2,Международная Компания Общество C Ограниченной Ответственностью Рашн Коппер Компани Лимитед,119040,220,1,false,216953,25,266953,1,,66953,1525
44987,44987,3,36611,44987,false,false,44987,1401,false,false,67330,44987,2,LLC RCC Holding Company,119045,215,1,false,216955,25,266955,1,,66955,1525
44988,44988,3,36612,44988,false,false,44988,1401,false,false,67334,44988,2,Novaport Tsentralnaya Aziya OOO,119049,215,1,false,216957,25,266957,1,,66957,1525
44989,44989,3,36613,44989,false,false,44989,1400,false,false,67342,44989,2,OOO Obedinennaya Arkticheskaya Kompaniya,119057,215,1,false,216963,25,266963,1,,66963,1525
44990,44990,3,36614,44990,false,false,44990,1400,false,true,67340,44990,2,RCC Group,119055,215,1,false,216961,25,266961,1,,66961,1525
44991,44991,4,36615,44991,true,false,44991,1403,true,false,67343,44991,1,Altushkin,119063,215,1,false,65328,8,63007,1,,,1522
44992,44992,3,36616,44992,false,false,44992,1400,false,false,67347,44992,2,OOO Vostokugol Dikson,119066,215,1,false,216966,25,266966,1,,66966,1525
44993,44993,3,36617,44993,false,false,44993,1400,false,true,67350,44993,2,OOO PEK,119069,215,1,false,216969,25,266969,1,,66969,1525
44994,44994,3,36618,44994,false,false,44994,1401,false,false,67357,44994,2,Fikri Taha Mete Denkar Shipping,119076,215,1,false,216973,25,266973,1,,66973,1525
44995,44995,3,36619,44995,false,false,44995,1400,false,false,67358,44995,2,OOO SIBUGOL,119077,215,1,false,216974,25,266974,1,,66974,1525
44996,44996,3,36620,44996,true,false,44996,1403,true,false,67359,44996,2,Общество C Ограниченной Ответственностью Арктик Логистик,119073,220,1,false,216975,25,266975,1,,66975,1525
44997,44997,3,36621,44997,true,false,44997,1403,true,false,67362,44997,2,Общество С Ограниченной Ответственностью Промрешение,119080,220,1,false,216979,25,266979,1,,66979,1525
44998,44998,3,36622,44998,false,false,44998,1400,false,false,67369,44998,2,LLC Arkticheskaya Perevalka,119088,215,1,false,216982,25,266982,1,,66982,1525
44999,44999,3,36623,44999,true,false,44999,1403,true,false,67364,44999,1,Limited Liability Company Taymyrskie Resursy,119085,215,1,false,216981,25,266981,1,,66981,1525
45000,45000,3,36624,45000,false,false,45000,1400,false,true,67371,45000,2,OOO TGK,119090,215,1,false,216984,25,266984,1,,66984,1525
45001,45001,3,36625,45001,true,false,45001,1403,true,false,67374,45001,2,Общество c Ограниченной Ответственностью Разрез Полярный,119091,220,1,false,216987,25,266987,1,,66987,1525
45002,45002,4,36626,45002,false,false,45002,1400,false,false,67376,45002,2,Abed,119099,215,1,false,65332,9,63011,1,,,1521
45003,45003,3,36627,45003,false,false,45003,1400,false,false,67380,45003,2,OOO Amurskaya GRK,119105,215,1,false,216994,25,266994,1,,66994,1525
45004,45004,4,36628,45004,false,false,45004,1400,false,false,67385,45004,2,Safianov,119116,215,1,false,65335,8,63014,1,,,1522
45005,45005,3,36629,45005,false,false,45005,1400,false,true,67386,45005,2,OOO DGRK,119117,215,1,false,216992,25,266992,1,,66992,1525
45006,45006,3,36630,45006,false,false,45006,1400,false,false,67390,45006,2,OOO Russkaya Energiya,119121,215,1,false,216996,25,266996,1,,66996,1525
45007,45007,1,36631,45007,true,false,45007,1403,true,false,67391,45007,1,Koryak FSU,119122,215,1,false,65339,2,63018,1,,,1526
45008,45008,3,36632,45008,true,false,45008,1403,true,false,67393,45008,2,Общество С Ограниченной Ответственностью Энергопром,119123,220,1,false,217003,25,267003,1,,67003,1525
45009,45009,3,36633,45009,true,false,45009,1403,true,false,67396,45009,2,Общество c Ограниченной Ответственностью Арктикгео,119125,220,1,false,217001,25,267001,1,,67001,1525
45010,45010,3,36634,45010,false,false,45010,1400,false,true,67398,45010,2,OOO SEK,119129,215,1,false,217002,25,267002,1,,67002,1525
45011,45011,3,36635,45011,true,false,45011,1403,true,false,67399,45011,1,Limited Liability Company Vorkuta Management Company,119131,215,1,false,217005,25,267005,1,,67005,1525
45012,45012,3,36636,45012,false,false,45012,1400,false,true,67407,45012,2,OOO YAGK,119138,215,1,false,217011,25,267011,1,,67011,1525
45013,45013,3,36637,45013,false,false,45013,1400,false,true,67406,45013,2,OOO PGRK,119137,215,1,false,217009,25,267009,1,,67009,1525
45014,45014,3,36638,45014,true,false,45014,1403,true,false,67409,45014,2,AO Воркутауголь,119139,220,1,false,217012,25,267012,1,,67012,1525
45015,45015,4,36639,45015,false,false,45015,1400,false,false,67616,45015,2,Musaabadi,119436,215,1,false,65342,224,63021,1,,,1522
45016,45016,3,36640,45016,false,false,45016,1400,false,false,67416,45016,2,Limited Liability Company North Diamond Company,119152,215,1,false,217015,25,267015,1,,67015,1525
