ID,AreaCodeID,CountryID,CountryRelevanceID,Address,City,State,FeatureVersionID
5415,11291,,,,,,205415
5416,11291,,,,,,205416
5417,11291,,,,,,205417
5418,11291,,,,,,205418
5419,11291,,,,,,205419
5420,11188,11188,1413,,,,205420
5421,11050,11050,1413,64 Poturmahala,Travnik,,205421
5422,11291,,,,,,205422
5423,11160,11160,1413,"Kitab Ghar, Darul Ifta Wal Irshad, Nazimabad No. 4",Karachi,,205423
5425,11160,11160,1413,"Office Dha'rb-i-M'unin, opposite Khyber Bank, Abbottabad Road",Mansehra,,205425
5426,11160,11160,1413,"Office Dha'rb-i-M'unin, Z.R. Brothers, Katchehry Road, Chowk Yadgaar",Peshawar,,205426
5427,11160,11160,1413,"Office Dha'rb-i-M'unin, Room no. 3, Third Floor, Moti Plaza, near Liaquat Bagh, Murree Road",Rawalpindi,,205427
5428,11160,11160,1413,"Office Dha'rb-i-M'unin, Top Floor, Dr. Dawa Khan Dental Clinic Surgeon, Main Baxar, Mingora",Swat,,205428
5429,11160,11160,1413,"302b-40, Good Earth Court, Opposite Pia Planitarium, Block 13a, Gulshan -I Iqbal",Karachi,,205429
5430,11160,11160,1413,"617 Clifton Center, Block 5, 6th Floor, Clifton",Karachi,,205430
5431,11160,11160,1413,"605 Landmark Plaza, 11 Chundrigar Road, Opposite Jang Building",Karachi,,205431
5432,11160,11160,1413,"Jamia Masjid, Sulaiman Park, Begum Pura",Lahore,,205432
5437,11113,11113,1413,Via A. Masina n.7,Milano,,205437
5438,11291,,,,,,205438
5439,11113,11113,1413,Via Milano n.38,Spinadesco,,205439
5441,11113,11113,1413,Via del Fosso di Centocelle n.66,Roma,,205441
5442,11113,11113,1413,Via Dubini n.3,Gallarate,,205442
5443,11211,11211,1413,"55 Hawarden Hill, Brooke Road",London,NW2 7BR,205443
5444,11211,11211,1413,"9 Albourne Road, Shepherds Bush",London,W12 OLW,205444
5445,11211,11211,1413,"8 Adie Road, Hammersmith",London,W6 OPW,205445
5447,11291,,,,,,205447
5448,11291,,,,,,205448
5449,11291,,,,,,205449
5450,11291,,,,,,205450
5451,11291,,,,,,205451
5452,11291,,,,,,205452
5453,11291,,,,,,205453
5454,11190,11190,1413,,,,205454
5460,11291,,,,,,205460
5461,11291,,,,,,205461
5462,11291,,,,,,205462
5463,11291,,,,,,205463
5464,11291,,,,,,205464
49244,11143,11143,1413,,,,249244
5467,11291,,,,,,205467
5468,11291,,,,,,205468
5477,11291,,,,,,205477
5483,11153,11153,1413,,,,205483
5509,11113,11113,1413,Via Latisana n. 6,Milan,,205509
12960,11204,11204,1413,,Tunis,,212960
5511,11291,,,,,,205511
5512,11291,,,,,,205512
5513,11113,11113,1413,Via Masina n.7,Milan,,205513
5514,11291,,,,,,205514
5515,11291,,,,,,205515
5516,11291,,,,,,205516
5517,11291,,,,,,205517
5518,11113,11113,1413,Via Carlo Porta n.97,Legnano,,205518
5519,11113,11113,1413,Via unica Borighero n.1,San Donato M.se,,205519
5520,11291,,,,,,205520
5521,11291,,,,,,205521
6344,11148,11148,1413,12 Rue Descartes,Meknes,,206344
6345,11094,11094,1413,Bunatwiete #23,Hamburg,21073,206345
6346,11094,11094,1413,Marienstr #54,Hamburg,21073,206346
6347,11094,11094,1413,Wiesendamm #135,Hamburg,22303,206347
50106,11073,11073,1413,Guantanamo Bay detention center,,,250106
5524,11094,11094,1413,Goschenstasse 13,Hamburg,21073,205524
5525,11094,11094,1413,Dortmunder Strasse 38,Hamburg,22419,205525
5527,11291,,,,,,205527
5529,11212,11212,1413,P.O. Box 1406,Bridgeview,60455,205529
5530,11030,11030,1413,"Rruga e Kavajes, Building No. 3, Apartment No. 61, P.O. Box 2892",Tirana,,205530
5531,11045,11045,1413,"Vaatjesstraat, 29",Putte,2580,205531
5532,11045,11045,1413,"Rue des Bataves 69, 1040 Etterbeek",Brussels,,205532
5533,11045,11045,1413,"P.O. Box 6, 1040 Etterbeek 2",Brussels,,205533
5534,11050,11050,1413,Mula Mustafe Baseskije Street No. 72,Sarajevo,,205534
5535,11050,11050,1413,Put Mladih Muslimana Street 30/A,Sarajevo,,205535
5536,11181,11181,1413,"Rr. Skenderbeu 76, Lagjja Sefa",Gjakova,,205536
5537,11181,11181,1413,Ylli Morina Road,Djakovica,,205537
5538,11160,11160,1413,"House 267 Street No. 54, Sector F-11/4",Islamabad,,205538
5539,11205,11205,1413,"Saray Cad. No. 37 B Blok, Yesilyurt Apt. 2/4",Sirinevler,,205539
5540,11029,11029,1413,,,,205540
5541,11039,11039,1413,,,,205541
5542,11042,11042,1413,,,,205542
5543,11171,11171,1413,,Chechnya,,205543
5544,11065,11065,1413,,,,205544
5545,11085,11085,1413,,,,205545
5546,11087,11087,1413,,,,205546
5547,11093,11093,1413,,,,205547
5548,11107,11107,1413,,,,205548
5549,11171,11171,1413,,Ingushetia,,205549
5550,11110,11110,1413,,,,205550
5551,11116,11116,1413,,,,205551
5552,11291,11291,1413,,Kashmir,,205552
5553,11126,11126,1413,,,,205553
5554,11291,11291,1413,,Gaza Strip,,205554
5555,11183,11183,1413,,,,205555
5556,11188,11188,1413,,,,205556
5557,11197,11197,1413,,,,205557
5558,11090,11090,1413,49 rue du Lazaret,Strasbourg,67100,205558
8341,11292,11292,1413,,,,208341
5572,11291,,,,,,205572
5580,11066,11066,1413,"Km 7 Via Cartago-Obando, Hacienda El Vergel",Cartago,,205580
5581,11066,11066,1413,"Km 12 Via Santa Ana Molina, Hacienda Doima",Cartago,,205581
5582,11066,11066,1413,c/o AGRICOLA DOIMA DEL NORTE DEL VALLE LTDA.,Cartago,,205582
5583,11066,11066,1413,c/o GANADERIA EL VERGEL LTDA.,Cartago,,205583
5584,11066,11066,1413,c/o GANADERIAS BILBAO LTDA.,Cartago,,205584
5585,11066,11066,1413,c/o INMOBILIARIA EL ESCORIAL LTDA.,Cartago,,205585
5586,11066,11066,1413,c/o INMOBILIARIA LINARES LTDA.,Cartago,,205586
5587,11066,11066,1413,c/o INMOBILIARIA PASADENA LTDA.,Cartago,,205587
5588,11066,11066,1413,c/o ORGANIZACION LUIS HERNANDO GOMEZ BUSTAMANTE Y CIA. S.C.S.,Cartago,,205588
5589,11066,11066,1413,c/o VISCAYA LTDA.,Cartago,,205589
5590,11066,11066,1413,Diagonal 27 No. 27-104,Cali,,205590
5591,11066,11066,1413,c/o INVERSIONES LA QUINTA Y CIA. LTDA.,Cali,,205591
5592,11066,11066,1413,c/o LADRILLERA LA CANDELARIA LTDA.,Cali,,205592
5593,11066,11066,1413,c/o MONTOYA LUNA E HIJOS Y CIA. S.C.S.,Cali,,205593
5594,11066,11066,1413,Carrera 4 No. 12-20 of. 206,Cartago,,205594
5595,11066,11066,1413,"Km 12 Via Santa Ana Molina, Hacienda Doima",Cartago,,205595
5596,11066,11066,1413,Carrera 8N No. 17A-12,Cartago,,205596
5597,11066,11066,1413,Carrera 8N No. 17A-12,Cartago,,205597
5598,11066,11066,1413,Carrera 4 No. 12-20 of. 206,"Cartago,Valle",,205598
5599,11066,11066,1413,"Km 7 Via Cartago-Obando, Hacienda El Vergel",Cartago,,205599
5600,11066,11066,1413,Carrera 4 No. 12-20 of. 206,Cartago,,205600
5601,11066,11066,1413,"Km 7 Via Cartago-Obando, Hacienda El Vergel",Cartago,,205601
5602,11066,11066,1413,Carrera 4 No. 12-20 of. 206,Cartago,,205602
5603,11066,11066,1413,Carrera 5 No. 18-20 Local 12,Cartago,,205603
5604,11066,11066,1413,Carrera 4 No. 12-20 of. 206,Cartago,,205604
5605,11066,11066,1413,Carrera 4 No. 12-20 of. 206,Cartago,,205605
5606,11066,11066,1413,Diagonal 29 No. 36-10 of. 801,Cali,,205606
5607,11066,11066,1413,Diagonal 27 No. 27-104,Cali,,205607
5608,11066,11066,1413,"Avenida 6 Norte No. 17N-92, of. 514",Cali,,205608
5609,11066,11066,1413,"Correg. Buchitolo, Vereda Tres Esquinas",Candelaria,,205609
5610,11066,11066,1413,Carrera 85B No. 13A-136,Cali,,205610
5611,11066,11066,1413,Carrera 4 No. 12-20 of. 206,Cartago,,205611
5612,11066,11066,1413,Carrera 3 No. 11-99,Cartago,,205612
5613,11066,11066,1413,Carrera 4 No. 12-20 of. 206,Cartago,,205613
5614,11066,11066,1413,"Km 7 Via Cartago-Obando, Hacienda El Vergel",Cartago,,205614
5648,11066,11066,1413,Carrera 4A No. 63N-29,Cali,,205648
5649,11066,11066,1413,c/o LADRILLERA LA CANDELARIA LTDA.,Cali,,205649
5650,11066,11066,1413,Carrera 4 No. 12-20 of. 206,Cartago,,205650
5651,11066,11066,1413,c/o AGRICOLA DOIMA DEL NORTE DEL VALLE LTDA.,Cartago,,205651
5652,11066,11066,1413,c/o INMOBILIARIA PASADENA LTDA.,Cartago,,205652
5653,11066,11066,1413,c/o ORGANIZACION LUIS HERNANDO GOMEZ BUSTAMANTE Y CIA. S.C.S.,Cartago,,205653
5654,11066,11066,1413,c/o VISCAYA LTDA.,Cartago,,205654
5655,11066,11066,1413,Carrera 4 No. 12-20 of. 206,Cartago,,205655
5656,11066,11066,1413,c/o AGRICOLA DOIMA DEL NORTE DEL VALLE LTDA.,Cartago,,205656
5657,11066,11066,1413,c/o GANADERIA EL VERGEL LTDA.,Cartago,,205657
5658,11066,11066,1413,c/o INMOBILIARIA EL ESCORIAL LTDA.,Cartago,,205658
5659,11066,11066,1413,c/o INMOBILIARIA LINARES LTDA.,Cartago,,205659
5660,11066,11066,1413,c/o INMOBILIARIA PASADENA LTDA.,Cartago,,205660
5661,11066,11066,1413,c/o ORGANIZACION LUIS HERNANDO GOMEZ BUSTAMANTE Y CIA. S.C.S.,Cartago,,205661
5662,11066,11066,1413,c/o VISCAYA LTDA.,Cartago,,205662
5680,11066,11066,1413,Carrera 42 No. 5B-81,Cali,,205680
5681,11066,11066,1413,Carrera 8N No. 17A-12,Cartago,,205681
5682,11066,11066,1413,c/o ARIZONA S.A.,Cartago,,205682
5683,11066,11066,1413,c/o MAQUINARIA TECNICA Y TIERRAS LTDA.,Cali,,205683
5692,11066,11066,1413,Calle 1 No. 56-109 Casa 32,Cali,,205692
5693,11066,11066,1413,Carrera 42 No. 5B-81,Cali,,205693
5694,11066,11066,1413,c/o MAQUINARIA TECNICA Y TIERRAS LTDA.,Cali,,205694
5699,11066,11066,1413,Diagonal 27 No. 27-104,Cali,,205699
5700,11066,11066,1413,Calle 7 No. 45-25,Cali,,205700
5701,11066,11066,1413,c/o LADRILLERA LA CANDELARIA LTDA.,Cali,,205701
5702,11066,11066,1413,Carrera 85B No. 13A-136,Cali,,205702
5703,11066,11066,1413,c/o MONTOYA LUNA E HIJOS Y CIA. S.C.S.,Cali,,205703
5709,11066,11066,1413,c/o LADRILLERA LA CANDELARIA LTDA.,Cali,,205709
5710,11291,,,,,,205710
5711,11291,,,,,,205711
5712,11291,,,,,,205712
5713,11291,,,,,,205713
5718,11039,11039,1413,Bashir Safar Ugli 69,Baku,,205718
5719,11039,11039,1413,69 Boshir Safaroglu St.,Baku,,205719
5720,11050,11050,1413,,Sarajevo,,205720
5721,11050,11050,1413,,Zenica,,205721
5722,11060,11060,1413,"3 King Street, South Waterloo",Ontario,N2J 3Z6,205722
5723,11060,11060,1413,"P.O. Box 1508 Station B, Mississauga",Ontario,L4Y 4G2,205723
5724,11060,11060,1413,"2465 Cawthra Rd., #203, Mississauga",Ontario,L5A 3P2,205724
5725,11060,11060,1413,,Ottawa,,205725
5726,11171,11171,1413,,Grozny,,205726
5727,11065,11065,1413,"91 Paihonggou, Lanzhou",Gansu,,205727
5728,11072,11072,1413,"Hrvatov 30, 41000",Zagreb,,205728
5729,11171,11171,1413,,Makhachkala,,205729
5730,11093,11093,1413,,Duisi,,205730
5731,11093,11093,1413,,Tbilisi,,205731
5732,11171,11171,1413,,Nazran,,205732
5733,11153,11153,1413,Burgemeester Kessensingel 40,Maastricht,,205733
5734,11160,11160,1413,"House 111, First Floor, Street 64, F-10/3",Islamabad,,205734
5735,11171,11171,1413,"Azovskaya 6, km. 3, off. 401",Moscow,,205735
5736,11160,11160,1413,P.O. Box 1055,Peshawar,,205736
5737,11171,11171,1413,"Ulitsa Oktyabr'skaya, dom. 89",Moscow,,205737
5738,11192,11192,1413,P.O. Box 1937,Khartoum,,205738
5739,11179,11179,1413,P.O. Box 7600,Jeddah,21472,205739
5740,11179,11179,1413,P.O. Box 10845,Riyadh,11442,205740
5741,11198,11198,1413,,Dushanbe,,205741
5742,11211,11211,1413,,,,205742
5743,11029,11029,1413,,,,205743
5744,11042,11042,1413,,,,205744
5745,11050,11050,1413,,,,205745
5746,91021,91021,1413,,Gaza Strip,,205746
5747,11218,11218,1413,,,,205747
50189,11212,11212,1413,,,,250189
5748,11060,11060,1413,"2465 Cawthra Rd., Unit 203, Mississauga",Ontario,L5A 3P2,205748
5749,11060,11060,1413,"P.O. Box 1508, Station B, Mississauga",Ontario,L4Y 4G2,205749
5750,11060,11060,1413,"P.O. Box 40015, 75 King Street South, Waterloo",Ontario,N2J 4V1,205750
5751,11060,11060,1413,"92 King Street, 201, Waterloo",Ontario,N2J 1P5,205751
5752,11050,11050,1413,Salke Lagumdzije 12,Sarajevo,71000,205752
5753,11050,11050,1413,"Hadzije, Mazica Put 16F",Zenica,72000,205753
5754,11050,11050,1413,"Sehidska, Street",Breza,,205754
5755,11050,11050,1413,"Kanal, 1",Zenica,72000,205755
5756,11050,11050,1413,"Hamze, Celenke 35, Ilidza",Sarajevo,,205756
5757,11291,,,,,,205757
5762,11122,11122,1413,,,,205762
5765,11045,11045,1413,"69 Rue des Bataves, 1040 Etterbeek",Brussels,,205765
5766,11045,11045,1413,"Vaatjesstraat, 29",Putte,2580,205766
50104,11073,11073,1413,Guantanamo Bay detention center,,,250104
19956,11108,11108,1413,"Jalan Nakula, Komplek Witana Harja III",Tangerang,,219956
5771,11153,11153,1413,Radeborg 14 B,Maastricht,6228CV,205771
5772,11153,11153,1413,Postbus 1149,Maastricht,6201BC,205772
5773,11291,,,,,,205773
6195,11109,11109,1413,,,,206195
6196,11110,11110,1413,,,,206196
6197,11291,,,,,,206197
6198,11291,,,,,,206198
6199,11291,,,,,,206199
72219,11220,11220,1413,,,,272219
72200,11220,11220,1413,Munhumutapa Building,Harare,,272200
72223,11220,11220,1413,1 Chancellor Avenue,Harare,,272223
11848,11220,11220,1413,2 Tedder Road,Harare,263,211848
6352,11066,11066,1413,Carrera 122 No. 20-02,Cali,,206352
6509,11066,11066,1413,Avenida 7 Norte No. 23N-81,Cali,,206509
6357,11066,11066,1413,Carrera 2B No. 26-12,Santa Marta,,206357
6361,11066,11066,1413,Carrera 16 No. 93-38 Ofc. 104,Bogota,,206361
6362,11066,11066,1413,Avenida 7 Norte No. 23N-81,Cali,,206362
6363,11066,11066,1413,Calle 12A No. 26-22,Puerto Tejada,,206363
6367,11066,11066,1413,Avenida 7 Norte No. 23N-81,Cali,,206367
6368,11066,11066,1413,Avenida 7 Norte No. 23-77,Cali,,206368
6369,11066,11066,1413,Carrera 7D Bis No. 68-58,Cali,,206369
6370,11066,11066,1413,Avenida 7 Norte No. 23N-81,Cali,,206370
6371,11066,11066,1413,Avenida 7 Norte No. 23-77,Cali,,206371
6372,11066,11066,1413,Calle 15 No. 26-400,Cali,,206372
6373,11066,11066,1413,Jamundi,Valle,,206373
6374,11066,11066,1413,Km. 5 Carretera Simon Bolivar,Buenaventura,,206374
6379,11066,11066,1413,Carrera 85C No. 43-22,Cali,,206379
6380,11066,11066,1413,Callejon El Dinamo V/Gorgona,Candelaria,,206380
6381,11066,11066,1413,Carrera 3 No. 7-32 Piso 3,Buenaventura,,206381
6382,11066,11066,1413,Carrera 3 No. 7-42,Buenaventura,,206382
6383,11066,11066,1413,Calle 6 Km 5 Kennedy,Buenaventura,,206383
6384,11066,11066,1413,Calle 7A No. 3-73 Piso 3,Buenavetura,,206384
6385,11066,11066,1413,Av. Simon Bolivar Km 4 El Pinal,Buenaventura,,206385
6386,11066,11066,1413,Av. Simon Bolivar Km 5,Buenaventura,,206386
6387,11066,11066,1413,Av. Portuaria Edif. Colfecar B-B Modulo 38,Buenaventura,,206387
6394,11066,11066,1413,Avenida 8 Norte No. 10-91 Ofc. 301,Cali,,206394
6396,11066,11066,1413,Avenida 2D No. 24N-06,Cali,,206396
6399,11066,11066,1413,Carrera 66 No. 7-31,Bogota,,206399
6401,11066,11066,1413,Avenida 7 Norte No. 23N-81,Cali,,206401
6402,11066,11066,1413,Avenida 7 Norte No. 23-74,Cali,,206402
6462,11066,11066,1413,Carrera 16A No. 33D-20,Cali,,206462
6463,11066,11066,1413,c/o GRANJA LA SIERRA LTDA.,Cali,,206463
6507,11066,11066,1413,Carrera 20 No. 66-34,Bogota,,206507
6519,11291,,,,,,206519
6520,11094,11094,1413,Kappellenstrasse 36,Aachen,D-52066,206520
6521,11153,11153,1413,Gerrit V/D Lindestraat 103 A,Rotterdam,3022 TH,206521
6522,11153,11153,1413,Gerrit V/D Lindestraat 103 E,Rotterdam,03022 TH,206522
6523,11076,11076,1413,P.O. Box 6222200KBKN,Copenhagen,,206523
6524,11045,11045,1413,BD Leopold II 71,Brussels,1080,206524
6525,11218,11218,1413,P.O. Box 14101,San 'a,,206525
6526,11195,11195,1413,Noblev 79 NB,Malmo,21433,206526
6527,11195,11195,1413,Nobelvagen 79 NB,Malmo,21433,206527
6528,11189,11189,1413,"P.O. Box 421083, 2nd Floor, Amoco Gardens, 40 Mint Road, Fordsburg 2033",Johannesburg,,206528
6529,11189,11189,1413,"P.O. Box 421082, 2nd Floor, Amoco Gardens, 40 Mint Road, Fordsburg 2033",Johannesburg,,206529
6530,11160,11160,1413,P.O. Box 2364,Islamabad,,206530
6532,11291,,,,,,206532
6533,11291,,,,,,206533
6534,11291,,,,,,206534
6535,11291,,,,,,206535
6536,11291,,,,,,206536
6538,11291,,,,,,206538
6540,11291,,,,,,206540
6541,11291,,,,,,206541
6542,11291,,,,,,206542
6543,11050,11050,1413,,Sarajevo,,206543
6544,11050,11050,1413,"Starine Novaka Street BB, Sokolac",Republika Srpska,,206544
6545,11291,,,,,,206545
6546,11291,,,,,,206546
6547,11291,,,,,,206547
6549,11291,,,,,,206549
6550,11291,,,,,,206550
6551,11291,,,,,,206551
6553,11291,,,,,,206553
6554,11291,,,,,,206554
6555,11291,,,,,,206555
6556,11291,,,,,,206556
6557,11291,,,,,,206557
6558,11291,,,,,,206558
6559,11291,,,,,,206559
6562,11291,,,,,,206562
6563,11291,,,,,,206563
6564,11291,,,,,,206564
6565,11291,,,,,,206565
6566,11291,,,,,,206566
6567,11291,,,,,,206567
6568,11291,,,,,,206568
6571,11291,,,,,,206571
6572,11291,,,,,,206572
6573,11291,,,,,,206573
6574,11291,,,,,,206574
6576,11291,,,,,,206576
6577,11291,,,,,,206577
6578,11291,,,,,,206578
6580,11291,,,,,,206580
6581,11291,,,,,,206581
6582,11291,,,,,,206582
6583,11291,,,,,,206583
6584,11291,,,,,,206584
6585,11291,,,,,,206585
6586,11291,,,,,,206586
20117,11181,11181,1413,Dubrovacka Street No 14,Belgrade,,220117
20118,91192,91192,1413,Janka Vukotica Street No 24,,,220118
6590,11291,,,,,,206590
6591,11291,,,,,,206591
6592,11291,,,,,,206592
6593,11291,,,,,,206593
6594,11291,,,,,,206594
6595,11291,,,,,,206595
6597,11291,,,,,,206597
6598,11291,,,,,,206598
6599,11291,,,,,,206599
6600,11291,,,,,,206600
6601,11291,,,,,,206601
6602,11291,,,,,,206602
6603,11291,,,,,,206603
6605,11291,,,,,,206605
6606,11291,,,,,,206606
6608,11291,,,,,,206608
6609,11291,,,,,,206609
6610,11291,,,,,,206610
6611,11291,,,,,,206611
6612,11291,,,,,,206612
6613,11291,,,,,,206613
6614,11291,,,,,,206614
6616,11291,,,,,,206616
6617,11291,,,,,,206617
6618,11291,,,,,,206618
6619,11291,,,,,,206619
6620,11291,,,,,,206620
6621,11291,,,,,,206621
6622,11291,,,,,,206622
6623,11291,,,,,,206623
6624,11291,,,,,,206624
6625,11291,,,,,,206625
6626,11291,,,,,,206626
6627,11291,,,,,,206627
6628,11291,,,,,,206628
6629,11291,,,,,,206629
6630,11291,,,,,,206630
6631,11291,,,,,,206631
6634,11291,,,,,,206634
6636,11291,,,,,,206636
6637,11291,,,,,,206637
6638,11291,,,,,,206638
6639,11291,,,,,,206639
6640,11291,,,,,,206640
6641,11291,,,,,,206641
6642,11291,,,,,,206642
6645,11291,,,,,,206645
6646,11291,,,,,,206646
6647,11291,,,,,,206647
6650,11291,,,,,,206650
6651,11291,,,,,,206651
6652,11291,,,,,,206652
6653,11291,,,,,,206653
6654,11291,,,,,,206654
6655,11291,,,,,,206655
6656,11291,,,,,,206656
6657,11291,,,,,,206657
6664,11050,11050,1413,,Mostar,,206664
6665,11050,11050,1413,,Capljina,,206665
6666,11050,11050,1413,,Stolac,,206666
6667,11050,11050,1413,,Siroki Brijeg,,206667
6668,11291,,,,,,206668
6669,11291,,,,,,206669
6670,11291,,,,,,206670
6671,11291,,,,,,206671
6672,11291,,,,,,206672
6673,11291,,,,,,206673
6675,11291,,,,,,206675
6676,11291,,,,,,206676
6677,11291,,,,,,206677
6678,11291,,,,,,206678
6679,11291,,,,,,206679
6680,11291,,,,,,206680
6681,11291,,,,,,206681
6682,11291,,,,,,206682
6683,11291,,,,,,206683
6684,11291,,,,,,206684
6685,11291,,,,,,206685
6686,11291,,,,,,206686
6687,11291,,,,,,206687
6688,11291,,,,,,206688
6689,11291,,,,,,206689
6690,11291,,,,,,206690
6691,11291,,,,,,206691
6693,11291,,,,,,206693
6694,11291,,,,,,206694
6695,11291,,,,,,206695
6696,11291,,,,,,206696
6697,11291,,,,,,206697
6700,11291,,,,,,206700
6701,11291,,,,,,206701
6702,11291,,,,,,206702
6703,11291,,,,,,206703
6704,11291,,,,,,206704
6705,11291,,,,,,206705
6706,11291,,,,,,206706
6707,11291,,,,,,206707
6708,11291,,,,,,206708
6710,11291,,,,,,206710
6711,11291,,,,,,206711
6712,11291,,,,,,206712
10280,11143,11143,1413,Avenida Los Angeles No. 5183,Tijuana,CP 22440,210280
10281,11143,11143,1413,Calle Colima 2316,Tijuana,CP 22150,210281
10282,11143,11143,1413,Calle 8 8988,Tijuana,CP 22000,210282
10283,11143,11143,1413,Cjon. Quintana Roo 8220,Tijuana,,210283
10284,11143,11143,1413,Predio Rustico en Km. 42 - 43 de la Carretera,Tijuana-Ensenada,,210284
6714,11291,,,,,,206714
6715,11291,,,,,,206715
6720,11291,,,,,,206720
6738,11113,11113,1413,Piazza Giovane Italia n.2,Varese,,206738
20925,11113,11113,1413,Number 8/B Via Torino,Cassano Magnago (VA),,220925
6739,11291,,,,,,206739
6740,11291,,,,,,206740
6741,11113,11113,1413,Via di Saliceto n.51/9,Bologna,,206741
6742,11113,11113,1413,Via di Saliceto n.51/9,Bologna,,206742
6743,11291,,,,,,206743
6744,11113,11113,1413,Via Milano n.108,Brescia,,206744
6745,11113,11113,1413,Via degli Apuli n.5,Milan,,206745
6746,11113,11113,1413,Via de' Carracci n.l5,Casalecchio di Reno,,206746
6747,11113,11113,1413,Via Bellaria n.10,Bologna,,206747
6748,11113,11113,1413,Via Lazio n.3,Bologna,,206748
6749,11113,11113,1413,Via Mirasole n.11,Bologna,,206749
6750,11113,11113,1413,Via Ariosto n.8,Casalecchio di Reno,,206750
6751,11113,11113,1413,Via Agucchi n.250,Bologna,,206751
6752,11113,11113,1413,Via di Saliceto n.51/9,Bologna,,206752
6753,11113,11113,1413,Via Toscana n.46,Bologna,,206753
6754,11113,11113,1413,Via di Saliceto n.51/9,Bologna,,206754
6755,11113,11113,1413,Vicolo dei Prati n.2/2,Bologna,,206755
6756,11291,,,,,,206756
6757,11113,11113,1413,Via Milano n.105,Casal di Principe,,206757
6758,11113,11113,1413,Via di Saliceto n.51/9,Bologna,,206758
6759,11094,11094,1413,Op de Wisch 15,Hamburg,21149,206759
6760,11094,11094,1413,Marienstrasse 54,Hamburg,,206760
6761,11291,,,,,,206761
6762,11291,,,,,,206762
6763,11291,,,,,,206763
6764,11291,,,,,,206764
6765,11291,,,,,,206765
6766,11291,,,,,,206766
6767,11291,,,,,,206767
6768,11291,,,,,,206768
6769,11291,,,,,,206769
6770,11291,,,,,,206770
6771,11291,,,,,,206771
6772,11291,,,,,,206772
6773,11291,,,,,,206773
6774,11291,,,,,,206774
6775,11291,,,,,,206775
6776,11291,,,,,,206776
6777,11291,,,,,,206777
6778,11291,,,,,,206778
6779,11291,,,,,,206779
6780,11291,,,,,,206780
6781,11291,,,,,,206781
6782,11291,,,,,,206782
6783,11291,,,,,,206783
6784,11291,,,,,,206784
6785,11291,,,,,,206785
6786,11291,,,,,,206786
6787,11291,,,,,,206787
6788,11291,,,,,,206788
6789,11291,,,,,,206789
6790,11291,,,,,,206790
6791,11291,,,,,,206791
6792,11291,,,,,,206792
6793,11291,,,,,,206793
6794,11291,,,,,,206794
