ID,From-ProfileID,To-ProfileID,RelationTypeID,RelationQualityID,Former,SanctionsEntryID
15220,40966,26844,15001,1,false,40966
15221,40967,26844,15001,1,false,40967
15222,40968,26844,15001,1,false,40968
15225,40969,22543,15002,1541,false,40969
15223,40970,26844,15001,1,false,40970
15224,40971,26844,15001,1,false,40971
15226,40972,26844,15001,1,false,40972
15227,40973,26844,15001,1,false,40973
15317,40974,26844,15001,1,false,40974
15248,40979,26844,15001,1,false,40979
15249,40980,26844,15001,1,false,40980
15250,40981,26844,15001,1,false,40981
15251,40983,26844,15001,1,false,40983
15252,40984,26844,15001,1,false,40984
15253,40985,26844,15001,1,false,40985
15254,40986,26844,15001,1,false,40986
15255,40988,26844,15001,1,false,40988
15256,40989,26844,15001,1,false,40989
15257,40992,26844,15001,1,false,40992
15319,41001,35707,15004,1,false,41001
15259,41006,41005,15004,1,false,41006
15260,41007,41006,15003,1,false,41007
15261,41009,41006,15003,1,false,41009
15262,41011,41006,15003,1,false,41011
15303,41041,41079,15003,1,false,41041
15264,41048,41046,91725,1,false,41048
15265,41055,41054,91725,1,false,41055
15266,41056,41054,15003,1,false,41056
15267,41057,41055,15003,1,false,41057
15268,41058,41055,15003,1,false,41058
15270,41070,41066,91725,1,false,41070
15271,41071,41068,15002,1,false,41071
15272,41077,41068,15002,1,false,41077
15273,41082,41077,15003,1,false,41082
15274,41084,41083,15002,1,false,41084
15275,41085,41079,15003,1,false,41085
15276,41086,41079,15003,1,false,41086
15277,41087,41079,15003,1,false,41087
15278,41088,41079,15003,1,false,41088
15279,41089,41079,15003,1,false,41089
15280,41090,41079,15003,1,false,41090
15281,41091,41079,15003,1,false,41091
15282,41092,41079,15003,1,false,41092
15283,41093,41079,15003,1,false,41093
15284,41094,41079,15003,1,false,41094
15285,41099,41079,15003,1,false,41099
15286,41100,41079,15003,1,false,41100
15287,41112,41111,91725,1,false,41112
15288,41113,41112,15003,1,false,41113
15289,41114,41111,15003,1,false,41114
15290,41115,41111,15003,1,false,41115
15291,41116,41111,15003,1,false,41116
15292,41117,41111,15003,1,false,41117
15293,41118,41111,15003,1,false,41118
15294,41119,41111,15003,1,false,41119
15295,41120,41111,15003,1,false,41120
15296,41121,41111,15003,1,false,41121
15299,41123,11195,15001,1,false,41123
15297,41125,41113,15003,1,false,41125
15300,41126,41113,15003,1,false,41126
15301,41127,11195,15001,1,false,41127
15302,41129,11195,15001,1,false,41129
15304,41130,41129,15002,1,false,41130
15305,41131,41079,15003,1,false,41131
15306,41132,41079,15003,1,false,41132
15307,41133,41079,15003,1,false,41133
15309,41134,11195,15001,1,false,41134
15308,41135,41079,15003,1,false,41135
15310,41136,41079,15003,1,false,41136
15312,41137,11195,15001,1,false,41137
15311,41138,41079,15003,1,false,41138
15313,41139,41079,15003,1,false,41139
15314,41140,41079,15003,1,false,41140
15315,41141,41079,15003,1,false,41141
15318,41157,28348,15001,1,false,41157
15468,41188,41187,15004,1,false,41188
15470,41189,41187,15003,1,false,41189
15471,41189,41188,15003,1,false,41189
15472,41190,41187,15003,1,false,41190
15388,41196,15989,15002,1,false,41196
15352,41197,12763,15001,1,false,41197
15349,41198,41197,15002,1,false,41198
15351,41200,12763,15003,1,false,41200
15348,41201,41200,15002,1,false,41201
15350,41202,12763,15001,1,false,41202
15353,41203,41202,15002,1,false,41203
15368,41216,10391,15002,1,false,41216
18384,41257,40681,15002,1540,false,41257
18385,41258,40681,15002,1540,false,41258
16029,41297,41298,15001,1540,false,41297
15410,41297,41299,15001,1,false,41297
15409,41299,41298,15003,1,false,41299
15408,41300,41298,15002,1540,false,41300
17107,41437,41322,91725,1,false,41437
15430,41476,16666,15001,1,false,41476
15431,41477,41476,91725,1,false,41477
15432,41479,41476,91725,1,false,41479
15433,41480,41476,15002,1,false,41480
15434,41481,10392,15003,1,false,41481
15435,41482,41481,15001,1,false,41482
15436,41483,41481,15001,1,false,41483
15437,41484,41482,15001,1,false,41484
15439,41486,41484,15003,1,false,41486
15438,41487,41485,15003,1,false,41487
15440,41489,41488,15003,1,false,41489
15441,41490,41482,15001,1,false,41490
15442,41491,41482,15001,1,false,41491
15443,41492,35283,15002,1,false,41492
15444,41493,41492,15003,1,false,41493
15445,41494,41493,15001,1,false,41494
15446,41495,41493,15002,1,false,41495
15447,41496,41493,15003,1,false,41496
15448,41497,41493,15003,1,false,41497
15449,41498,41493,15003,1,false,41498
15450,41499,41492,15003,1,false,41499
15451,41500,41492,15003,1,false,41500
15452,41501,41492,15003,1,false,41501
15453,41502,35283,15003,1,false,41502
15454,41503,35283,15003,1,false,41503
15628,41504,35283,15003,1,false,41504
15629,41505,41502,91725,1,false,41505
15630,41505,41503,91725,1,false,41505
15631,41505,41504,91725,1,false,41505
15869,41507,41496,91725,1,false,41507
15870,41508,41496,91725,1,false,41508
15632,41509,41502,15001,1,false,41509
15633,41509,41503,15001,1,false,41509
15634,41509,41504,15001,1,false,41509
15460,41510,40795,15002,1540,false,41510
15458,41512,41511,15003,1,false,41512
15459,41513,41511,15003,1,false,41513
15461,41514,41511,15003,1,false,41514
15462,41515,41511,15003,1,false,41515
15463,41516,41511,15003,1,false,41516
15464,41517,41511,15003,1,false,41517
15489,41676,20954,15002,1,false,41676
15488,41677,12743,15002,1,false,41677
15548,41696,4697,15001,1,false,41696
15508,41697,12725,15001,1,false,41697
15551,41698,41696,15003,1,false,41698
15550,41699,41696,15003,1,false,41699
15549,41700,4697,15001,1,false,41700
15528,41716,41298,15002,1540,false,41716
15569,41776,27318,91725,1,false,41776
15588,41797,41796,15004,1,false,41797
15589,41798,41796,15001,1,false,41798
15608,41836,40637,15003,1,false,41836
15635,41858,41502,91725,1,false,41858
15636,41858,41503,91725,1,false,41858
15637,41858,41504,91725,1,false,41858
15868,41859,41496,91725,1,false,41859
15638,41860,41488,15004,1,false,41860
15648,41918,41917,15003,1,false,41918
15649,41919,35283,15003,1,false,41919
16030,41920,42096,15003,1,false,41920
15796,41921,42037,15003,1,false,41921
15650,41922,41919,15003,1,false,41922
15992,41923,16710,15004,1,false,41923
16008,41936,35348,15001,1,false,41936
15668,42011,42010,15003,1,false,42011
16752,42016,21171,15003,1540,false,42016
15956,42017,41936,91725,1,false,42017
15953,42018,42017,15003,1,false,42018
15768,42019,42030,15003,1,false,42019
16749,42020,21171,15003,1540,false,42020
15688,42021,41919,15003,1,false,42021
16751,42022,21171,15003,1540,false,42022
16750,42023,21171,92019,1540,false,42023
15689,42024,41919,15003,1,false,42024
15690,42025,41919,15003,1,false,42025
15691,42030,41919,15003,1,false,42030
15695,42031,41919,15003,1,false,42031
15692,42032,42031,15003,1,false,42032
15693,42034,42031,15003,1,false,42034
15694,42035,42031,15003,1,false,42035
16031,42036,42086,15003,1,false,42036
15696,42037,42031,15003,1,false,42037
15708,42056,41919,15003,1,false,42056
15709,42059,42057,15003,1,false,42059
15710,42060,42057,15003,1,false,42060
15711,42060,42058,15003,1,false,42060
15712,42061,42057,15003,1,false,42061
15713,42062,42057,15003,1,false,42062
15714,42063,42057,15003,1,false,42063
15715,42064,42057,15003,1,false,42064
15716,42065,42057,15003,1,false,42065
15717,42066,42060,15002,1,false,42066
15718,42067,42057,15002,1,false,42067
15920,42074,42069,91725,1,false,42074
15719,42075,21171,15002,1,false,42075
15795,42076,42056,15003,1,false,42076
15794,42077,42056,15003,1,false,42077
15793,42078,42096,15003,1,false,42078
15792,42079,42096,15003,1,false,42079
15801,42080,42139,15003,1,false,42080
15791,42081,41922,15003,1,false,42081
15728,42082,42080,15003,1,false,42082
15788,42083,35283,15003,1,false,42083
15789,42084,42083,15003,1,false,42084
15790,42085,42083,15003,1,false,42085
15729,42086,42031,15003,1,false,42086
15730,42086,42035,15003,1,false,42086
15748,42096,41919,15003,1,false,42096
15749,42097,42096,15003,1,false,42097
15750,42098,42096,15003,1,false,42098
15797,42136,41919,15003,1,false,42136
15798,42137,37860,92122,1,false,42137
15799,42138,37860,92122,1,false,42138
15800,42139,41919,15003,1,false,42139
15802,42140,37860,92122,1,false,42140
15808,42156,42096,15003,1,false,42156
15911,42157,28163,15001,1,false,42157
15913,42159,28163,15001,1,false,42159
15915,42160,28163,15001,1,false,42160
15809,42161,37860,92019,1,false,42161
15914,42162,28163,15001,1,false,42162
15910,42176,28163,15001,1,false,42176
15912,42177,28163,15001,1,false,42177
15828,42178,41079,15001,1,false,42178
15829,42179,41079,15001,1,false,42179
15831,42180,37860,15003,1,false,42180
15830,42181,37860,15003,1,false,42181
15832,42182,37860,15003,1,false,42182
15833,42183,37860,15003,1,false,42183
15834,42185,37860,15003,1,false,42185
15835,42187,37860,15003,1,false,42187
15839,42188,42184,92019,1,false,42188
15836,42189,37860,15003,1,false,42189
15837,42190,37860,15003,1,false,42190
15838,42192,37860,15003,1,false,42192
15909,42193,28163,15001,1,false,42193
15840,42195,37860,15003,1,false,42195
15908,42197,28163,15001,1,false,42197
15841,42198,37860,15003,1,false,42198
15842,42199,37860,15003,1,false,42199
15843,42200,42188,15003,1,false,42200
15844,42201,42196,15003,1,false,42201
15888,42202,37860,15003,1,false,42202
15845,42203,42188,15003,1,false,42203
15846,42204,42196,15003,1,false,42204
15916,42205,28163,15001,1,false,42205
15921,42205,42157,15001,1,false,42205
15847,42206,42188,15003,1,false,42206
15848,42207,42196,15003,1,false,42207
15849,42208,41079,15003,1,false,42208
15850,42209,42196,15003,1,false,42209
15852,42210,41079,15003,1,false,42210
15851,42211,42196,15003,1,false,42211
15917,42212,42205,15001,1,false,42212
15854,42213,42196,15003,1,false,42213
15853,42214,41079,15003,1,false,42214
15855,42215,42213,15003,1,false,42215
15922,42216,42157,15001,1,false,42216
15918,42217,28163,15001,1,false,42217
15919,42236,28163,15001,1,false,42236
15923,42237,42157,15001,1,false,42237
15924,42238,42237,15001,1,false,42238
15925,42239,42238,15003,1,false,42239
15926,42256,42237,15003,1,false,42256
15927,42257,42238,15001,1,false,42257
16049,42257,42239,15001,1,false,42257
15928,42258,42157,15003,1,false,42258
15973,42276,42177,15003,1,false,42276
15974,42278,42160,15003,1,false,42278
15975,42279,42177,15003,1,false,42279
15976,42280,42177,15003,1,false,42280
15977,42296,42177,15003,1,false,42296
15978,42297,28163,15001,1,false,42297
15982,42298,42157,15001,1,false,42298
15983,42300,42157,15001,1,false,42300
15984,42300,42323,15001,1,false,42300
15985,42301,42298,15001,1,false,42301
15986,42302,42312,15001,1,false,42302
16050,42303,23479,15002,1,false,42303
15970,42304,42159,15001,1,false,42304
15971,42307,42157,15001,1,false,42307
15968,42308,42160,15003,1,false,42308
15969,42309,42159,15003,1,false,42309
15966,42311,42160,15003,1,false,42311
15979,42312,42157,15003,1,false,42312
15871,42313,42306,15003,1,false,42313
15872,42314,42306,15003,1,false,42314
15873,42315,42306,15003,1,false,42315
15874,42316,42306,15003,1,false,42316
15875,42317,42306,15003,1,false,42317
16051,42319,23479,15001,1,false,42319
16052,42320,23479,15001,1,false,42320
15980,42321,42157,15003,1,false,42321
15981,42322,28163,15001,1,false,42322
15948,42323,42159,15003,1,false,42323
15950,42325,28163,15001,1,false,42325
16053,42326,23479,15001,1,false,42326
15951,42327,28163,15001,1,false,42327
16056,42328,23479,15001,1,false,42328
15955,42331,42162,15003,1,false,42331
15959,42332,42157,15001,1,false,42332
15960,42333,42157,15001,1,false,42333
15957,42334,42160,15001,1,false,42334
15958,42335,42334,15001,1,false,42335
15965,42336,42157,15001,1,false,42336
15961,42337,42336,15003,1,false,42337
15962,42338,42336,15003,1,false,42338
15963,42339,42336,15003,1,false,42339
15964,42340,42238,15001,1,false,42340
15987,42341,28163,15001,1,false,42341
16057,42356,23479,15001,1,false,42356
16048,42396,28163,15001,1,false,42396
16068,42456,23479,15001,1,false,42456
16088,42477,35335,15001,1,false,42477
16089,42478,16937,15002,1,false,42478
16133,42496,27307,15001,1,false,42496
16108,42497,42496,15001,1,false,42497
16109,42498,11581,15002,1,false,42498
16148,42536,12763,15002,1,false,42536
16149,42537,10391,15002,1,false,42537
16150,42538,10391,15002,1,false,42538
16168,42556,23473,15002,1,false,42556
16169,42576,10391,15002,1,false,42576
16191,42597,42600,15002,1,false,42597
16190,42598,42600,15002,1,false,42598
16188,42599,42600,15002,1,false,42599
16753,42616,22543,15001,1540,false,42616
16755,42617,22543,15001,1,false,42617
16754,42618,22543,15001,1,false,42618
16269,42696,10465,15002,1,false,42696
16568,42721,42720,91725,1,false,42721
16208,42726,42725,15002,1,false,42726
16209,42728,42724,15003,1,false,42728
16210,42732,42731,15003,1,false,42732
16211,42738,10465,15002,1,false,42738
16212,42739,42735,15003,1,false,42739
16213,42740,42735,15003,1,false,42740
16214,42741,10391,15002,1,false,42741
16215,42742,10391,15002,1,false,42742
16268,42743,42816,92019,1,false,42743
16216,42744,42735,15003,1,false,42744
16217,42745,42735,15003,1,false,42745
16218,42746,42735,15003,1,false,42746
16219,42747,42735,15003,1,false,42747
16228,42756,40939,15001,1,false,42756
16248,42816,10465,15001,1,false,42816
16288,42856,42735,15003,1,false,42856
16289,42857,42735,15003,1,false,42857
16290,42858,42735,15003,1,false,42858
16291,42859,42735,15003,1,false,42859
16292,42860,42735,15003,1,false,42860
16293,42861,42735,15003,1,false,42861
16294,42862,42735,15003,1,false,42862
16295,42863,42735,15003,1,false,42863
16296,42875,42873,15003,1,false,42875
16297,42875,42874,15003,1,false,42875
16298,42876,42873,15003,1,false,42876
16299,42876,42874,15003,1,false,42876
16300,42877,42873,15003,1,false,42877
16301,42877,42874,15003,1,false,42877
16308,42896,10887,15001,1,false,42896
16309,42897,42896,15002,1,false,42897
16310,42898,42896,15002,1,false,42898
16311,42899,42896,15001,1,false,42899
16312,42900,35998,15001,1,false,42900
16328,42937,35998,15001,1,false,42937
16329,42938,35998,15001,1,false,42938
16330,42939,42937,15002,1,false,42939
16331,42940,42939,15001,1,false,42940
16332,42941,42937,15002,1,false,42941
16333,42942,10392,15003,1,false,42942
16334,42943,42942,15002,1,false,42943
16335,42944,10392,15002,1,false,42944
16408,42956,10761,15002,1,false,42956
16348,42979,42977,15003,1,false,42979
16349,42980,42977,15003,1,false,42980
16369,42983,42997,91725,1,false,42983
16368,42998,42997,15002,1,false,42998
16388,43057,10761,15002,1,false,43057
16389,43058,10761,15002,1,false,43058
16390,43060,10761,15002,1,false,43060
16391,43061,10761,15001,1,false,43061
16392,43062,10761,15002,1,false,43062
16393,43064,10761,15002,1,false,43064
16394,43065,10761,15002,1,false,43065
16395,43067,10761,15001,1,false,43067
16396,43068,35901,15003,1,false,43068
16409,43076,10761,15001,1,false,43076
16410,43077,10761,15001,1,false,43077
16411,43078,10761,15001,1,false,43078
16412,43079,10761,15001,1,false,43079
16413,43080,10761,15001,1,false,43080
16414,43081,10761,15001,1,false,43081
16415,43082,10761,91725,1,false,43082
16416,43084,10761,91725,1,false,43084
16417,43085,43083,91725,1,false,43085
16418,43086,43085,15003,1,false,43086
16419,43087,10761,91725,1,false,43087
16420,43088,10761,91725,1,false,43088
16422,43091,43085,15003,1,false,43091
16421,43092,10761,91725,1,false,43092
16470,43098,43097,15003,1,false,43098
16472,43099,43097,15003,1,false,43099
16423,43100,43097,15003,1,false,43100
16424,43101,43097,92019,1,false,43101
16426,43104,43102,15003,1,false,43104
16427,43106,43105,15003,1,false,43106
16428,43112,22543,15002,1,false,43112
16429,43113,22543,15002,1,false,43113
16590,43117,43116,15003,1,false,43117
16591,43118,43116,15003,1,false,43118
16594,43119,43116,15003,1,false,43119
16595,43120,43116,15003,1,false,43120
16433,43123,25450,15003,1,false,43123
16430,43125,43124,15003,1,false,43125
16431,43126,43124,15003,1,false,43126
16432,43127,43124,15003,1,false,43127
16434,43130,43128,15003,1,false,43130
16435,43131,43113,92122,1,false,43131
16438,43132,43128,15003,1,false,43132
16436,43133,43113,92122,1,false,43133
16437,43135,43113,92122,1,false,43135
16439,43136,43113,92122,1,false,43136
16440,43137,43128,15003,1,false,43137
16441,43138,43128,15003,1,false,43138
16442,43140,43113,92122,1,false,43140
16443,43141,43113,92122,1,false,43141
16444,43142,43113,92122,1,false,43142
16445,43143,43113,92122,1,false,43143
16533,43144,43129,15003,1,false,43144
16446,43145,43112,92122,1,false,43145
16447,43146,43112,92122,1,false,43146
16448,43147,43112,92122,1,false,43147
16449,43148,43113,92122,1,false,43148
16450,43149,43112,92122,1,false,43149
16451,43150,43112,92122,1,false,43150
16456,43151,43113,92122,1,false,43151
16452,43152,43113,92122,1,false,43152
16453,43153,43112,92122,1,false,43153
16454,43154,43113,92122,1,false,43154
16455,43155,43112,92122,1,false,43155
16457,43156,43112,92122,1,false,43156
16458,43157,43112,92122,1,false,43157
16459,43158,43113,92122,1,false,43158
16460,43159,43112,92122,1,false,43159
16461,43160,43113,92122,1,false,43160
16462,43161,43113,92122,1,false,43161
16463,43162,40193,92122,1,false,43162
16464,43163,43112,92122,1,false,43163
16468,43164,43112,92122,1,false,43164
16465,43165,43113,92122,1,false,43165
16467,43166,43113,92122,1,false,43166
16466,43167,43113,92122,1,false,43167
16469,43168,43112,92122,1,false,43168
16475,43169,43113,92122,1,false,43169
16471,43170,43113,92122,1,false,43170
16473,43171,43112,92122,1,false,43171
16474,43172,43113,92122,1,false,43172
16477,43174,43112,92122,1,false,43174
16476,43176,43113,92122,1,false,43176
16478,43177,43113,92122,1,false,43177
16479,43178,43113,92122,1,false,43178
16480,43179,43113,92122,1,false,43179
16481,43180,43112,92122,1,false,43180
16482,43181,43113,92122,1,false,43181
16483,43182,43112,92122,1,false,43182
16484,43183,43113,92122,1,false,43183
16513,43184,43113,92122,1,false,43184
16485,43185,43112,92122,1,false,43185
16486,43186,43113,92122,1,false,43186
16487,43187,43113,92122,1,false,43187
16488,43188,43112,92122,1,false,43188
16490,43189,43113,92122,1,false,43189
16489,43190,43113,92122,1,false,43190
16491,43191,43113,92122,1,false,43191
16492,43192,43113,92122,1,false,43192
16493,43193,43113,92122,1,false,43193
16494,43194,43113,92122,1,false,43194
16532,43195,43144,15003,1,false,43195
16495,43197,43113,92122,1,false,43197
16496,43199,43113,92122,1,false,43199
16497,43200,43112,92122,1,false,43200
16498,43202,43112,92122,1,false,43202
16499,43203,43112,92122,1,false,43203
16500,43204,43112,92122,1,false,43204
16502,43205,43113,92122,1,false,43205
16501,43206,43112,92122,1,false,43206
16503,43207,43112,92122,1,false,43207
16504,43208,43113,92122,1,false,43208
16505,43209,43112,92122,1,false,43209
16506,43210,43112,92122,1,false,43210
16507,43211,43112,92122,1,false,43211
16508,43212,43112,92122,1,false,43212
16509,43213,43112,92122,1,false,43213
16510,43214,43112,92122,1,false,43214
16511,43215,43112,92122,1,false,43215
16512,43216,43112,92122,1,false,43216
16514,43217,43112,92122,1,false,43217
16515,43218,43112,92122,1,false,43218
16516,43219,43112,92122,1,false,43219
16517,43220,43112,92122,1,false,43220
16518,43221,41495,15003,1,false,43221
16553,43228,43226,15003,1,false,43228
16592,43239,43097,91725,1,false,43239
16593,43240,43097,91725,1,false,43240
16519,43244,43243,15003,1,false,43244
16520,43245,43243,15003,1,false,43245
16521,43246,43243,15003,1,false,43246
16522,43247,43243,15003,1,false,43247
16523,43248,43243,15003,1,false,43248
16524,43249,43243,15003,1,false,43249
16525,43250,43243,15003,1,false,43250
16528,43258,43257,92122,1,false,43258
16529,43259,43257,92122,1,false,43259
16530,43260,43257,92122,1,false,43260
16531,43261,43257,92122,1,false,43261
16589,43272,43129,15002,1,false,43272
16588,43273,43134,15003,1,false,43273
16534,43274,43272,91725,1,false,43274
16535,43275,43274,15003,1,false,43275
16536,43276,43275,15001,1,false,43276
16537,43277,43274,15003,1,false,43277
16538,43280,43279,15003,1,false,43280
16539,43285,43284,15003,1,false,43285
16548,43317,43316,15003,1,false,43317
16551,43318,43316,15003,1,false,43318
16552,43321,43320,15003,1,false,43321
16608,43417,43416,15002,1,false,43417
16610,43418,43416,15002,1,false,43418
16609,43419,43416,15002,1,false,43419
16628,43520,43519,15002,1,false,43520
16629,43521,43519,15002,1,false,43521
16630,43522,43519,15003,1,false,43522
16648,43545,43542,15003,1540,false,43545
16689,43598,12215,15002,1,false,43598
16668,43636,8759,91725,1,false,43636
16669,43637,8759,91725,1,false,43637
16708,43756,23848,15002,1,false,43756
16748,43797,21171,15002,1540,false,43797
16728,43816,8759,91725,1,false,43816
16729,43817,8759,91725,1,false,43817
16821,44016,41127,15002,1,false,44016
16808,44017,11195,15002,1,false,44017
17231,44018,11195,15001,1,false,44018
16810,44019,44018,15002,1,false,44019
16811,44020,11195,15001,1,false,44020
16812,44021,11195,15001,1,false,44021
16813,44022,11195,15001,1,false,44022
16814,44023,11195,15002,1,false,44023
16815,44024,43998,15001,1,false,44024
16816,44025,11195,15002,1,false,44025
16817,44026,11195,15001,1,false,44026
16818,44027,11195,15001,1,false,44027
19074,44118,34916,15003,1540,false,44118
19075,44119,34916,15003,1540,false,44119
16900,44140,44232,15003,1,false,44140
16901,44141,44232,15003,1,false,44141
16902,44144,44143,91725,1,false,44144
16970,44160,44159,15003,1,false,44160
16969,44161,44159,15003,1,false,44161
16848,44197,44196,15003,1,false,44197
16849,44198,44196,15003,1,false,44198
16850,44201,44196,15003,1,false,44201
16851,44203,44196,15003,1,false,44203
16852,44205,44196,15003,1,false,44205
16853,44207,44196,15003,1,false,44207
16855,44208,44206,15003,1,false,44208
16854,44209,44196,15003,1,false,44209
16857,44210,44196,15003,1,false,44210
16856,44211,44206,15003,1,false,44211
16858,44212,44206,92122,1,false,44212
16862,44213,44196,15003,1,false,44213
16859,44214,44206,92122,1,false,44214
16860,44216,44215,15001,1,false,44216
16861,44217,44215,15001,1,false,44217
16863,44219,44196,15003,1,false,44219
16864,44221,44196,15003,1,false,44221
16865,44225,44223,91725,1,false,44225
19071,44227,37976,15003,1540,false,44227
16866,44236,44196,15003,1,false,44236
16867,44237,44196,15003,1,false,44237
16868,44238,44196,15003,1,false,44238
16869,44239,44196,15003,1,false,44239
16870,44240,44196,15003,1,false,44240
16871,44241,44196,15003,1,false,44241
16872,44242,44196,15003,1,false,44242
16873,44243,44196,15003,1,false,44243
16875,44244,44196,15003,1,false,44244
16874,44245,44206,92122,1,false,44245
16876,44246,44206,92122,1,false,44246
16877,44247,44196,15003,1,false,44247
16878,44248,44206,92122,1,false,44248
16880,44249,44196,15003,1,false,44249
16879,44250,44206,92122,1,false,44250
16881,44251,44206,92122,1,false,44251
16882,44252,44196,15003,1,false,44252
16883,44253,44206,92122,1,false,44253
16886,44254,44196,15003,1,false,44254
16884,44255,44206,92122,1,false,44255
16885,44256,44206,92122,1,false,44256
16887,44257,44196,15003,1,false,44257
16888,44264,44196,15003,1,false,44264
16889,44265,44196,15003,1,false,44265
16890,44269,44196,15003,1,false,44269
16891,44270,44196,15003,1,false,44270
16892,44271,44196,15003,1,false,44271
16893,44272,44196,15003,1,false,44272
16894,44273,44206,92122,1,false,44273
16895,44274,44196,15003,1,false,44274
16896,44275,44196,15003,1,false,44275
16897,44276,44206,92122,1,false,44276
16904,44277,44196,15003,1,false,44277
16898,44278,44206,15003,1,false,44278
16899,44279,44206,15003,1,false,44279
16905,44285,44196,15003,1,false,44285
16906,44286,44196,15003,1,false,44286
16907,44287,44196,15003,1,false,44287
16908,44288,44196,15003,1,false,44288
16909,44289,44196,15003,1,false,44289
16910,44293,21171,15002,1,false,44293
16911,44294,21171,15001,1,false,44294
16928,44316,16911,91725,1,false,44316
17007,44438,6366,15001,1,false,44438
17008,44439,8759,15001,1,false,44439
17015,44440,8759,15001,1,false,44440
17020,44441,8759,15001,1,false,44441
17023,44442,8759,15001,1,false,44442
17024,44443,8759,15001,1,false,44443
17025,44444,8759,15001,1,false,44444
17029,44445,18647,15001,1,false,44445
17037,44447,44442,15003,1,false,44447
17038,44448,44442,15003,1,false,44448
17036,44449,44444,15003,1,false,44449
17039,44450,44443,15003,1,false,44450
17040,44451,44445,15003,1,false,44451
17033,44452,44490,15003,1,false,44452
17034,44452,44491,15003,1,false,44452
17041,44453,44490,15003,1,false,44453
17021,44454,27127,15003,1,false,44454
17032,44454,44490,15003,1,false,44454
17035,44455,44490,15003,1,false,44455
17042,44456,44445,15003,1,false,44456
17026,44456,44489,15003,1,false,44456
17027,44457,44489,15003,1,false,44457
17028,44458,44440,15003,1,false,44458
17011,44459,44488,15003,1,false,44459
17009,44460,44488,15003,1,false,44460
17016,44461,44488,15003,1,false,44461
17012,44462,44438,15003,1,false,44462
17018,44463,44438,15003,1,false,44463
17017,44464,44438,15003,1,false,44464
17014,44465,44438,15003,1,false,44465
17010,44466,44438,15003,1,false,44466
17013,44467,44438,15003,1,false,44467
17019,44468,44438,15003,1,false,44468
17003,44469,44485,15003,1,false,44469
17004,44470,44485,15003,1,false,44470
17005,44471,44485,15003,1,false,44471
17001,44472,44486,15003,1,false,44472
17002,44473,44486,15003,1,false,44473
16999,44474,44481,15003,1,false,44474
16997,44475,44481,15003,1,false,44475
16988,44477,22543,91725,1540,false,44477
16991,44480,8759,15001,1,false,44480
16992,44481,8759,15001,1,false,44481
16993,44482,8759,15001,1,false,44482
16994,44483,8759,15001,1,false,44483
16995,44484,8759,15001,1,false,44484
16996,44485,8759,15001,1,false,44485
16998,44486,8759,15001,1,false,44486
17000,44487,8759,15001,1,false,44487
17006,44488,6366,15001,1,false,44488
17022,44489,8759,15001,1,false,44489
17030,44490,8759,15001,1,false,44490
17031,44491,8759,15001,1,false,44491
17391,44499,4697,15002,1,false,44499
17394,44519,44499,15001,1,false,44519
17395,44520,44519,15003,1,false,44520
17393,44521,44522,15003,1,false,44521
17392,44522,4697,15001,1,false,44522
17396,44523,44520,15001,1,false,44523
17397,44524,44523,92019,1,false,44524
17074,44525,41322,15003,1,false,44525
17048,44544,41736,15003,1,false,44544
17151,44558,15638,91725,1,false,44558
17153,44559,15638,91725,1,false,44559
17152,44560,15638,91725,1,false,44560
17150,44561,15585,91725,1,false,44561
17068,44578,41736,15003,1,false,44578
17069,44579,41736,15003,1,false,44579
17075,44580,44541,15003,1,false,44580
17111,44599,44196,15003,1,false,44599
17112,44600,44196,15003,1,false,44600
17119,44601,44275,15003,1,false,44601
17108,44602,16696,91725,1,false,44602
17110,44603,16696,91725,1,false,44603
17109,44604,44275,15003,1,false,44604
17115,44605,44213,15003,1,false,44605
17149,44618,4697,15001,1540,false,44618
17148,44619,4697,15001,1540,false,44619
17128,44622,44620,15002,1,false,44622
17129,44624,44623,15002,1,false,44624
17154,44625,44621,15002,1,false,44625
17190,44660,44658,15003,1,false,44660
17188,44661,44658,15003,1,false,44661
17189,44662,44658,15003,1,false,44662
17168,44680,30610,91725,1,false,44680
17169,44683,44682,91725,1,false,44683
17170,44688,42186,91725,1,false,44688
17228,44778,12763,15002,1,false,44778
17229,44779,12763,15002,1,false,44779
17230,44780,10391,15002,1,false,44780
17251,44782,22692,15001,1,false,44782
17252,44783,44782,15002,1,false,44783
17253,44784,44782,15001,1,false,44784
17254,44785,44782,15001,1,false,44785
17255,44786,44782,15001,1,false,44786
17256,44787,44782,15001,1,false,44787
17257,44788,44784,15002,1,false,44788
17296,44801,43129,15001,1,false,44801
17295,44801,43858,15001,1,false,44801
17271,44802,21465,15001,1,false,44802
17272,44803,21465,15001,1,false,44803
17291,44855,44852,91725,1,false,44855
17292,44856,44854,92019,1,false,44856
17293,44857,44854,91725,1,false,44857
17294,44858,44856,15003,1,false,44858
17311,44864,31124,15004,1,false,44864
17297,44865,12111,15001,1,false,44865
17298,44871,44870,15003,1,false,44871
17299,44873,44872,15003,1,false,44873
17300,44883,44882,15003,1,false,44883
17301,44884,44882,15003,1,false,44884
17331,44922,10391,15002,1,false,44922
17332,44923,12763,15002,1,false,44923
17333,44924,10391,15002,1,false,44924
17334,44925,10391,15002,1,false,44925
17335,44926,10391,15003,1,false,44926
